Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2024-01-12 00:00:00-05:00,249.58856201171875,251.3442763018823,248.24947020580976,251.3442763018823,104500,0.0,0.0
2024-01-16 00:00:00-05:00,248.5172576904297,249.013220938514,246.8210718579157,247.98162404216137,199200,0.0,0.0
2024-01-17 00:00:00-05:00,247.4459991455078,249.02315869765326,245.8291540561776,245.8291540561776,202000,0.0,0.0
2024-01-18 00:00:00-05:00,249.50918579101562,251.11611701734793,247.94195523631691,248.19985067816413,264300,0.0,0.0
2024-01-19 00:00:00-05:00,251.3740234375,252.13781111578547,247.82292458702216,250.5110521859865,249000,0.0,0.0
2024-01-22 00:00:00-05:00,251.8600616455078,252.94125789967288,249.91587904277304,252.01877351830194,168200,0.0,0.0
2024-01-23 00:00:00-05:00,252.2766876220703,253.66537877275417,249.97541070311036,253.66537877275417,175700,0.0,0.0
2024-01-24 00:00:00-05:00,249.02316284179688,253.93319622608,248.88429373053467,253.47690335444818,144600,0.0,0.0
2024-01-25 00:00:00-05:00,251.9989471435547,252.69329271270155,250.83839487749535,251.86007802972532,188100,0.0,0.0
2024-01-26 00:00:00-05:00,250.1638641357422,252.78254953075427,249.25129355792257,252.37585602693105,148500,0.0,0.0
2024-01-29 00:00:00-05:00,252.951171875,253.03052781144697,249.15209155533546,249.57862782178833,126500,0.0,0.0
2024-01-30 00:00:00-05:00,255.1532745361328,255.25244297308078,251.2946657690745,251.2946657690745,234100,0.0,0.0
2024-01-31 00:00:00-05:00,249.687744140625,255.4905203209533,249.00331242200605,255.4905203209533,735300,0.0,0.0
2024-02-01 00:00:00-05:00,255.28221130371094,255.9269878007122,248.17011464340783,251.56250174675014,236500,0.0,0.0
2024-02-02 00:00:00-05:00,254.6275634765625,256.432846833873,252.07830491807454,254.10184360355728,195700,0.0,0.0
2024-02-05 00:00:00-05:00,250.58047485351562,252.93135101889783,248.73549090458667,252.13780676876536,175100,0.0,0.0
2024-02-06 00:00:00-05:00,251.60215759277344,251.98900833299248,249.85637235355884,251.08636669621313,159500,0.0,0.0
2024-02-07 00:00:00-05:00,253.74472045898438,254.4787363964219,251.33434628237598,253.2586861513509,133100,0.0,0.0
2024-02-08 00:00:00-05:00,259.75579833984375,260.6584551243204,253.51658705922137,255.45084078624436,233000,0.0,0.0
2024-02-09 00:00:00-05:00,261.5015869140625,261.8090817060449,258.7043469310026,260.25174984265396,149100,0.0,0.0
2024-02-12 00:00:00-05:00,262.6224670410156,264.3583383976024,260.99569306809826,261.8685932222301,195700,0.0,0.0
2024-02-13 00:00:00-05:00,258.2679138183594,261.34289221139124,256.3733304544952,258.8928323951183,219700,0.0,0.0
2024-02-14 00:00:00-05:00,261.59088134765625,261.61070898181174,258.6845437060211,259.2102635875155,145300,0.0,0.0
2024-02-15 00:00:00-05:00,263.57470703125,263.8226886527128,261.065134232894,263.01923062086877,153700,0.0,0.0
2024-02-16 00:00:00-05:00,262.6100769042969,265.98131925904227,261.8542689084507,262.71945419376965,197200,0.68,0.0
2024-02-20 00:00:00-05:00,262.64984130859375,263.4454366815949,260.4620223177763,262.5901754492262,178600,0.0,0.0
2024-02-21 00:00:00-05:00,260.2432556152344,263.7935262406204,259.29849552762886,263.5548324375681,317600,0.0,0.0
2024-02-22 00:00:00-05:00,271.9481506347656,274.1459543614757,261.59569933485824,261.59569933485824,374600,0.0,0.0
2024-02-23 00:00:00-05:00,272.19677734375,273.8575580508536,269.9691709643226,273.4398666802806,280700,0.0,0.0
2024-02-26 00:00:00-05:00,269.3724670410156,271.58019479394056,269.2133479729204,269.561419037575,222700,0.0,0.0
2024-02-27 00:00:00-05:00,266.5183410644531,269.6807529023126,263.68409144231674,269.6807529023126,284300,0.0,0.0
2024-02-28 00:00:00-05:00,265.4841003417969,268.13935257228644,263.4752788585776,265.73271821417427,220100,0.0,0.0
2024-02-29 00:00:00-05:00,264.18133544921875,268.02001103963534,263.3161501408297,266.86642051216313,560400,0.0,0.0
2024-03-01 00:00:00-05:00,264.618896484375,265.0962536915254,262.95814620847153,263.64430356726507,230900,0.0,0.0
2024-03-04 00:00:00-05:00,263.8531799316406,266.69735379239864,263.51506327084945,264.9769375580454,178600,0.0,0.0
2024-03-05 00:00:00-05:00,260.34271240234375,263.53495754129443,259.4476940880138,263.53495754129443,182600,0.0,0.0
2024-03-06 00:00:00-05:00,263.71392822265625,264.6586882267867,261.1482052702247,262.2918413523207,152000,0.0,0.0
2024-03-07 00:00:00-05:00,265.9117431640625,267.0553792943954,263.85317992014666,265.1857680592754,132100,0.0,0.0
2024-03-08 00:00:00-05:00,263.2962646484375,267.42331499952877,262.12276529978175,265.91172935651286,212600,0.0,0.0
2024-03-11 00:00:00-04:00,261.77471923828125,263.24651749651747,259.5371585738298,263.24651749651747,156400,0.0,0.0
2024-03-12 00:00:00-04:00,262.41119384765625,262.8388093154452,260.09408857084867,261.39684382779035,197600,0.0,0.0
2024-03-13 00:00:00-04:00,263.4852294921875,263.75372586489993,261.70511705390925,262.57030238151026,181100,0.0,0.0
2024-03-14 00:00:00-04:00,262.7194519042969,263.24652054184395,259.65649329057896,263.24652054184395,216100,0.0,0.0
2024-03-15 00:00:00-04:00,261.744873046875,264.3304742934695,261.19789559174365,261.5459666361259,516300,0.0,0.0
2024-03-18 00:00:00-04:00,262.1924133300781,264.599047790908,261.4266811760636,262.14270189302545,172200,0.0,0.0
2024-03-19 00:00:00-04:00,261.13824462890625,262.8487366727693,260.46201135197083,262.5304985369671,154800,0.0,0.0
2024-03-20 00:00:00-04:00,263.4852294921875,263.5647738567042,260.163668058042,260.4819062138307,215500,0.0,0.0
2024-03-21 00:00:00-04:00,268.64654541015625,269.2432040306953,264.2509680293944,264.2509680293944,153200,0.0,0.0
2024-03-22 00:00:00-04:00,267.03546142578125,269.4918071083335,265.4642098965329,269.4918071083335,189600,0.0,0.0
2024-03-25 00:00:00-04:00,265.67303466796875,268.0200030083914,265.1061786729548,267.60231165710235,199300,0.0,0.0
2024-03-26 00:00:00-04:00,266.94598388671875,268.68630905360874,264.83770911179005,265.9117553530051,278900,0.0,0.0
2024-03-27 00:00:00-04:00,272.2265930175781,272.41554501266205,267.3934765509689,268.6166569573074,192500,0.0,0.0
2024-03-28 00:00:00-04:00,273.0221862792969,274.56360480763976,270.6752179971087,272.72382665039083,232200,0.0,0.0
2024-04-01 00:00:00-04:00,270.1879577636719,273.30065833961527,270.14817040694766,273.02220754026774,194900,0.0,0.0
2024-04-02 00:00:00-04:00,268.7757873535156,269.9592108046684,267.34374604033684,269.78021322773606,238000,0.0,0.0
2024-04-03 00:00:00-04:00,271.4906921386719,271.76914291665463,267.47301918589903,267.47301918589903,217400,0.0,0.0
2024-04-04 00:00:00-04:00,269.3028564453125,276.46306302285865,268.0995544888291,271.49070577424607,350600,0.0,0.0
2024-04-05 00:00:00-04:00,269.63104248046875,270.5558936225564,267.83105162803,270.13823261916303,171700,0.0,0.0
2024-04-08 00:00:00-04:00,269.7503662109375,271.26195180752586,269.461961008368,270.50617418366096,184900,0.0,0.0
2024-04-09 00:00:00-04:00,272.24652099609375,272.24652099609375,267.94044250941914,270.71502642529,165700,0.0,0.0
2024-04-10 00:00:00-04:00,270.26751708984375,270.80454021433593,267.83108004789074,268.33823989154087,252100,0.0,0.0
2024-04-11 00:00:00-04:00,267.4034423828125,270.04870972910453,267.0752498094112,270.04870972910453,247200,0.0,0.0
2024-04-12 00:00:00-04:00,263.1868591308594,265.5934933563982,261.2874150486667,265.5934933563982,218700,0.0,0.0
2024-04-15 00:00:00-04:00,261.6752624511719,266.2200040001309,260.9393633321124,265.09624647041574,138900,0.0,0.0
2024-04-16 00:00:00-04:00,261.2078857421875,262.55042832621945,259.54710499697467,260.551530915575,143600,0.0,0.0
2024-04-17 00:00:00-04:00,259.358154296875,261.77474309989515,258.8410400439877,261.52612522562714,133800,0.0,0.0
2024-04-18 00:00:00-04:00,257.68743896484375,261.2774967043886,257.38910966742355,260.84985091293925,105400,0.0,0.0
2024-04-19 00:00:00-04:00,258.15484619140625,259.65650782818614,256.28523496521007,257.23994943105123,145200,0.0,0.0
2024-04-22 00:00:00-04:00,259.0797119140625,261.46646786371593,257.44879438725275,259.3382842233429,145600,0.0,0.0
2024-04-23 00:00:00-04:00,260.6310729980469,261.46645575104327,257.08083286768755,260.2432449009554,192300,0.0,0.0
2024-04-24 00:00:00-04:00,258.62225341796875,261.2078853633054,256.7327636555978,259.974750426595,162500,0.0,0.0
2024-04-25 00:00:00-04:00,258.2244567871094,259.4277587273311,254.36590275851376,257.18024356969636,202800,0.0,0.0
2024-04-26 00:00:00-04:00,258.9603576660156,260.43218632712353,257.5780581417671,257.9857950752266,165600,0.0,0.0
2024-04-29 00:00:00-04:00,261.0387878417969,261.44652475729663,258.64210812806914,259.5172478151068,135900,0.0,0.0
2024-04-30 00:00:00-04:00,256.7625732421875,261.078575477136,256.4443351104016,260.30288899894447,249200,0.0,0.0
2024-05-01 00:00:00-04:00,259.50732421875,262.2122876433019,255.77805646516876,256.50400116459633,260300,0.0,0.0
2024-05-02 00:00:00-04:00,261.3470764160156,262.3316237567026,258.6321888691307,260.6111772785976,213200,0.0,0.0
2024-05-03 00:00:00-04:00,264.14154052734375,264.5990192338503,261.37691118083904,262.9780259558931,171200,0.0,0.0
2024-05-06 00:00:00-04:00,269.1536865234375,269.38242587798106,266.110606374826,266.110606374826,207200,0.0,0.0
2024-05-07 00:00:00-04:00,270.555908203125,273.0122539707024,269.63105701119605,269.63105701119605,222600,0.0,0.0
2024-05-08 00:00:00-04:00,269.50177001953125,270.12829190528373,266.42885680028627,269.57139030658396,298000,0.0,0.0
2024-05-09 00:00:00-04:00,276.3039245605469,276.5227094780879,269.73048330659816,269.9691467261491,300800,0.0,0.0
2024-05-10 00:00:00-04:00,277.34814453125,277.8354258077548,274.0166592568502,276.4630504139115,364600,0.0,0.0
2024-05-13 00:00:00-04:00,272.24652099609375,277.7459470447162,272.18685513543943,277.7459470447162,197000,0.0,0.0
2024-05-14 00:00:00-04:00,270.4862976074219,273.7581173888994,270.16808978781097,272.75369144728353,301500,0.0,0.0
2024-05-15 00:00:00-04:00,273.04205322265625,274.27518799312674,271.91829573395324,271.9282501591529,203500,0.0,0.0
2024-05-16 00:00:00-04:00,269.064208984375,273.2012141027135,268.606760588023,273.2012141027135,415700,0.0,0.0
2024-05-17 00:00:00-04:00,270.1481628417969,270.8840923507117,268.0200097239928,270.32716041875176,810300,0.0,0.0
2024-05-20 00:00:00-04:00,267.595947265625,271.44422572950486,266.82829353928685,270.4771664099512,401900,0.68,0.0
2024-05-21 00:00:00-04:00,242.40257263183594,257.3471144778084,242.35272123586668,245.4134174407581,619500,0.0,0.0
2024-05-22 00:00:00-04:00,242.38262939453125,248.0354308606908,241.60499629627714,241.9040894600311,306600,0.0,0.0
2024-05-23 00:00:00-04:00,237.178466796875,242.71163723952185,236.91926082760628,242.71163723952185,261800,0.0,0.0
2024-05-24 00:00:00-04:00,237.21835327148438,238.67391671273194,235.71292322042083,237.27816886324652,222200,0.0,0.0
2024-05-28 00:00:00-04:00,232.87156677246094,237.93616124258307,232.38304743850372,237.2183437452423,311400,0.0,0.0
2024-05-29 00:00:00-04:00,229.30242919921875,231.90451389558856,228.62449888446085,231.84469830458175,237500,0.0,0.0
2024-05-30 00:00:00-04:00,230.59849548339844,230.83775785368556,228.9534906251203,230.3492537060088,234400,0.0,0.0
2024-05-31 00:00:00-04:00,234.00811767578125,234.38697003975574,228.98339499968495,230.6483434347778,398400,0.0,0.0
2024-06-03 00:00:00-04:00,228.68431091308594,235.01504266702668,226.9296391374973,235.01504266702668,257200,0.0,0.0
2024-06-04 00:00:00-04:00,227.35833740234375,229.19275311210487,226.61061211942385,227.89669291254174,228500,0.0,0.0
2024-06-05 00:00:00-04:00,227.74716186523438,228.823888135604,224.88587121770783,228.64442615095388,224900,0.0,0.0
2024-06-06 00:00:00-04:00,225.82301330566406,226.8399240114953,224.7263586185028,226.8399240114953,158600,0.0,0.0
2024-06-07 00:00:00-04:00,225.46409606933594,226.21182136942772,223.93873767414954,225.31455709432166,187900,0.0,0.0
2024-06-10 00:00:00-04:00,224.59674072265625,226.032375740079,223.10129011492594,223.89886681488414,190700,0.0,0.0
2024-06-11 00:00:00-04:00,225.01547241210938,225.88284413741204,221.50614394525044,223.59978094941593,265900,0.0,0.0
2024-06-12 00:00:00-04:00,232.02413940429688,233.48968219817124,228.73414506677256,228.73414506677256,277600,0.0,0.0
2024-06-13 00:00:00-04:00,232.96128845214844,233.27034580325437,229.84077672160817,232.024136992337,299000,0.0,0.0
2024-06-14 00:00:00-04:00,228.02630615234375,231.4159880560603,225.0354049858256,230.5585957798247,166100,0.0,0.0
2024-06-17 00:00:00-04:00,231.36614990234375,231.9045054142265,226.14203709949135,227.4380973031104,208000,0.0,0.0
2024-06-18 00:00:00-04:00,231.49575805664062,232.9712651081916,231.0471259032142,231.35618327085217,267800,0.0,0.0
2024-06-20 00:00:00-04:00,231.0969696044922,233.00118035701922,230.7181172503217,230.92748702828703,249600,0.0,0.0
2024-06-21 00:00:00-04:00,230.61843872070312,232.06403798477675,228.27555993193803,231.66524201407694,536700,0.0,0.0
2024-06-24 00:00:00-04:00,231.5655517578125,233.78878412344937,229.39215557699092,230.31934288721843,187400,0.0,0.0
2024-06-25 00:00:00-04:00,228.12600708007812,230.71811227572135,226.26166835699874,230.3691829366495,254500,0.0,0.0
2024-06-26 00:00:00-04:00,229.11300659179688,229.29246858012604,225.68343733716617,226.6604760472135,196700,0.0,0.0
2024-06-27 00:00:00-04:00,229.61148071289062,230.66826336045605,227.96649115205915,228.91360681473515,191600,0.0,0.0
2024-06-28 00:00:00-04:00,231.23654174804688,232.8416593191049,228.3752511610561,230.5785398391016,444700,0.0,0.0
2024-07-01 00:00:00-04:00,226.9894561767578,233.0809256092886,226.93961999305057,231.07702726643043,215400,0.0,0.0
2024-07-02 00:00:00-04:00,227.5178680419922,228.35531675299274,226.02241739555808,227.11907207543672,169300,0.0,0.0
2024-07-03 00:00:00-04:00,226.8997344970703,228.275553937965,225.67346924595267,227.79701399820135,125800,0.0,0.0
2024-07-05 00:00:00-04:00,225.92271423339844,226.9695327267021,223.4901120851531,226.17195600739882,181200,0.0,0.0
2024-07-08 00:00:00-04:00,225.82301330566406,228.3154310662725,224.85595399754712,227.1190735836826,222700,0.0,0.0
2024-07-09 00:00:00-04:00,224.31759643554688,225.27469154050988,223.34057294168613,225.16502455152985,244900,0.0,0.0
2024-07-10 00:00:00-04:00,229.18280029296875,229.3622470677711,224.73632036301314,224.73632036301314,147000,0.0,0.0
2024-07-11 00:00:00-04:00,234.5564422607422,235.75279967899377,231.38607912924013,231.38607912924013,181000,0.0,0.0
2024-07-12 00:00:00-04:00,236.4307403564453,238.56424933000142,235.09480810092649,236.56035094672316,171300,0.0,0.0
2024-07-15 00:00:00-04:00,235.91232299804688,239.6509495161877,235.64313762923786,236.19147256106723,229200,0.0,0.0
2024-07-16 00:00:00-04:00,242.6219024658203,243.22008878222795,236.17152442018352,237.31803044536986,259500,0.0,0.0
2024-07-17 00:00:00-04:00,242.6119384765625,245.07444831492,240.00985385926012,241.37569385411467,290100,0.0,0.0
2024-07-18 00:00:00-04:00,238.92315673828125,244.8052716895196,238.71380216864583,240.7077363461821,186800,0.0,0.0
2024-07-19 00:00:00-04:00,235.8923797607422,240.68778894806798,234.3171699598361,240.29897239808238,332900,0.0,0.0
2024-07-22 00:00:00-04:00,239.8403778076172,239.9600089892488,233.38999958113342,236.57031178875306,142200,0.0,0.0
2024-07-23 00:00:00-04:00,239.14248657226562,240.41860320678248,237.7666823581051,238.59416685294983,223100,0.0,0.0
2024-07-24 00:00:00-04:00,235.27426147460938,238.8134823602108,233.32019934758537,238.8134823602108,253400,0.0,0.0
2024-07-25 00:00:00-04:00,239.8204345703125,243.01072618958133,236.46064516012794,236.96910810785434,324400,0.0,0.0
2024-07-26 00:00:00-04:00,245.2040557861328,246.62972665303175,240.907130008907,242.06361549866222,234400,0.0,0.0
2024-07-29 00:00:00-04:00,244.4762725830078,246.14120580840464,243.54908527290036,245.46327548489433,153400,0.0,0.0
2024-07-30 00:00:00-04:00,247.85598754882812,249.04238081368533,244.2868435599128,245.0345688734772,190800,0.0,0.0
2024-07-31 00:00:00-04:00,249.57077026367188,252.0731521509672,246.3804786590995,249.162010111013,774600,0.0,0.0
2024-08-01 00:00:00-04:00,242.60195922851562,250.60760345378708,238.73373740415363,248.42424317189307,333000,0.0,0.0
2024-08-02 00:00:00-04:00,240.64791870117188,241.34579261485183,235.65310389306245,240.37873332999877,305300,0.0,0.0
2024-08-05 00:00:00-04:00,234.08787536621094,238.16546710619636,232.6622045194921,237.23829501611857,374200,0.0,0.0
2024-08-06 00:00:00-04:00,235.0848388671875,239.16243054495078,234.10781539510347,235.51352740659314,286900,0.0,0.0
2024-08-07 00:00:00-04:00,231.99423217773438,239.69081910981996,231.42596886316213,237.34795564270823,251200,0.0,0.0
2024-08-08 00:00:00-04:00,234.73590087890625,236.52048050863348,232.85163366658927,234.16763754186368,195100,0.0,0.0
2024-08-09 00:00:00-04:00,233.7289581298828,235.56337385475663,232.63228828756152,234.9851311390336,171000,0.0,0.0
2024-08-12 00:00:00-04:00,232.3332061767578,234.33711978278365,231.45588547369456,233.92835962098118,147400,0.0,0.0
2024-08-13 00:00:00-04:00,236.68995666503906,236.739808061236,232.12384564108666,232.9313865369421,143500,0.0,0.0
2024-08-14 00:00:00-04:00,235.7727508544922,239.41167462119276,234.78574796615618,238.255189154306,171600,0.0,0.0
2024-08-15 00:00:00-04:00,239.69082641601562,241.08658947222224,236.28120078712047,238.66395152832982,189700,0.0,0.0
2024-08-16 00:00:00-04:00,238.93313598632812,240.68779258488976,237.88631750131543,238.48450383918282,999800,0.0,0.0
2024-08-19 00:00:00-04:00,238.92315673828125,240.49836656403616,238.14552362604292,238.91319254389734,368700,0.0,0.0
2024-08-20 00:00:00-04:00,238.74371337890625,239.501402900703,237.1784677251485,238.13556283755926,270900,0.0,0.0
2024-08-21 00:00:00-04:00,247.02850341796875,247.48711497115568,239.38176769181038,241.36573766998333,439100,0.0,0.0
2024-08-22 00:00:00-04:00,255.25347900390625,255.5027207726647,240.9370311979203,253.1498778670845,455700,0.0,0.0
2024-08-23 00:00:00-04:00,256.61932373046875,261.4047840333224,255.37311486384348,256.7888215233391,371600,0.0,0.0
2024-08-26 00:00:00-04:00,256.3999938964844,258.6132620963791,255.37311899079126,257.2175142282071,257300,0.0,0.0
2024-08-27 00:00:00-04:00,255.89999389648438,257.4800109863281,254.47000122070312,255.80999755859375,210700,0.78,0.0
2024-08-28 00:00:00-04:00,256.29998779296875,257.45001220703125,253.5,255.6699981689453,326200,0.0,0.0
2024-08-29 00:00:00-04:00,255.16000366210938,258.1099853515625,254.50999450683594,257.9100036621094,210400,0.0,0.0
2024-08-30 00:00:00-04:00,256.55999755859375,256.8699951171875,253.27999877929688,255.74000549316406,252500,0.0,0.0
2024-09-03 00:00:00-04:00,250.17999267578125,256.1499938964844,248.88999938964844,254.97000122070312,198900,0.0,0.0
2024-09-04 00:00:00-04:00,250.13999938964844,250.94000244140625,247.91000366210938,250.00999450683594,216600,0.0,0.0
2024-09-05 00:00:00-04:00,246.60000610351562,249.75999450683594,244.92999267578125,249.75999450683594,161200,0.0,0.0
2024-09-06 00:00:00-04:00,244.27000427246094,248.66000366210938,242.6199951171875,246.83999633789062,170900,0.0,0.0
2024-09-09 00:00:00-04:00,247.36000061035156,248.60000610351562,244.22000122070312,245.47000122070312,161800,0.0,0.0
2024-09-10 00:00:00-04:00,248.85000610351562,248.89999389648438,245.77999877929688,247.52999877929688,147700,0.0,0.0
2024-09-11 00:00:00-04:00,247.92999267578125,248.2100067138672,241.61000061035156,247.16000366210938,151800,0.0,0.0
2024-09-12 00:00:00-04:00,248.24000549316406,248.42999267578125,245.35000610351562,247.92999267578125,144300,0.0,0.0
2024-09-13 00:00:00-04:00,251.80999755859375,252.00999450683594,248.5500030517578,249.25999450683594,144700,0.0,0.0
2024-09-16 00:00:00-04:00,253.3699951171875,254.67999267578125,252.0399932861328,252.6300048828125,142900,0.0,0.0
2024-09-17 00:00:00-04:00,255.17999267578125,257.79998779296875,254.17999267578125,254.17999267578125,154900,0.0,0.0
2024-09-18 00:00:00-04:00,255.61000061035156,259.2200012207031,254.36000061035156,256.1600036621094,148100,0.0,0.0
2024-09-19 00:00:00-04:00,260.0299987792969,261.29998779296875,257.5400085449219,259.739990234375,189600,0.0,0.0
2024-09-20 00:00:00-04:00,255.5800018310547,258.8299865722656,254.00999450683594,258.6300048828125,452700,0.0,0.0
2024-09-23 00:00:00-04:00,255.38999938964844,257.04998779296875,253.1199951171875,255.75,145000,0.0,0.0
2024-09-24 00:00:00-04:00,257.9200134277344,258.1700134277344,254.8800048828125,256.489990234375,142100,0.0,0.0
2024-09-25 00:00:00-04:00,255.58999633789062,259.3900146484375,255.25,259.3900146484375,142200,0.0,0.0
2024-09-26 00:00:00-04:00,260.9599914550781,261.67999267578125,257.6600036621094,257.6600036621094,168800,0.0,0.0
2024-09-27 00:00:00-04:00,261.6600036621094,265.8599853515625,260.55999755859375,262.0,162700,0.0,0.0
2024-09-30 00:00:00-04:00,262.6300048828125,263.2799987792969,260.4200134277344,261.79998779296875,161100,0.0,0.0
2024-10-01 00:00:00-04:00,260.8299865722656,262.6000061035156,257.6099853515625,261.57000732421875,154400,0.0,0.0
2024-10-02 00:00:00-04:00,260.5899963378906,261.29998779296875,258.57000732421875,259.7900085449219,139200,0.0,0.0
2024-10-03 00:00:00-04:00,255.30999755859375,259.3299865722656,253.58999633789062,258.7699890136719,228000,0.0,0.0
2024-10-04 00:00:00-04:00,252.0,257.9800109863281,250.72999572753906,257.9800109863281,260100,0.0,0.0
2024-10-07 00:00:00-04:00,252.7899932861328,253.74000549316406,250.57000732421875,251.6199951171875,297700,0.0,0.0
2024-10-08 00:00:00-04:00,250.30999755859375,252.36000061035156,248.7100067138672,252.0,261600,0.0,0.0
2024-10-09 00:00:00-04:00,253.19000244140625,253.7899932861328,249.9199981689453,249.97999572753906,227600,0.0,0.0
2024-10-10 00:00:00-04:00,253.60000610351562,253.89999389648438,250.6699981689453,251.32000732421875,121400,0.0,0.0
2024-10-11 00:00:00-04:00,256.6199951171875,257.9599914550781,253.60000610351562,253.60000610351562,111700,0.0,0.0
2024-10-14 00:00:00-04:00,257.8699951171875,258.29998779296875,255.80999755859375,256.2699890136719,136300,0.0,0.0
2024-10-15 00:00:00-04:00,257.17999267578125,261.5299987792969,256.5799865722656,258.32000732421875,170400,0.0,0.0
2024-10-16 00:00:00-04:00,256.6499938964844,260.5,256.4700012207031,257.5899963378906,123800,0.0,0.0
2024-10-17 00:00:00-04:00,256.1400146484375,259.7699890136719,255.1699981689453,257.75,142800,0.0,0.0
2024-10-18 00:00:00-04:00,257.1700134277344,257.5899963378906,253.99000549316406,256.6600036621094,246200,0.0,0.0
2024-10-21 00:00:00-04:00,253.35000610351562,257.54998779296875,252.9499969482422,256.6600036621094,159800,0.0,0.0
2024-10-22 00:00:00-04:00,251.11000061035156,253.11000061035156,249.38999938964844,253.11000061035156,199200,0.0,0.0
2024-10-23 00:00:00-04:00,249.97000122070312,251.9199981689453,248.9600067138672,251.11000061035156,405600,0.0,0.0
2024-10-24 00:00:00-04:00,248.88999938964844,249.75999450683594,247.3699951171875,249.75999450683594,218700,0.0,0.0
2024-10-25 00:00:00-04:00,248.10000610351562,251.60000610351562,247.85000610351562,249.83999633789062,135300,0.0,0.0
2024-10-28 00:00:00-04:00,250.3699951171875,252.36000061035156,249.44000244140625,249.44000244140625,194200,0.0,0.0
2024-10-29 00:00:00-04:00,249.13999938964844,250.2899932861328,246.11000061035156,248.64999389648438,234000,0.0,0.0
2024-10-30 00:00:00-04:00,250.8800048828125,252.74000549316406,249.1300048828125,249.13999938964844,176300,0.0,0.0
2024-10-31 00:00:00-04:00,247.88999938964844,251.0399932861328,247.77000427246094,250.2899932861328,253700,0.0,0.0
2024-11-01 00:00:00-04:00,249.02999877929688,251.58999633789062,247.9199981689453,248.19000244140625,191600,0.0,0.0
2024-11-04 00:00:00-05:00,247.55999755859375,251.3300018310547,247.1699981689453,249.30999755859375,382000,0.0,0.0
2024-11-05 00:00:00-05:00,253.3800048828125,253.49000549316406,245.25,247.10000610351562,143200,0.0,0.0
2024-11-06 00:00:00-05:00,264.3599853515625,266.7099914550781,262.25,262.45001220703125,270600,0.0,0.0
2024-11-07 00:00:00-05:00,260.57000732421875,264.25,259.7099914550781,264.25,136100,0.0,0.0
2024-11-08 00:00:00-05:00,261.44000244140625,264.25,259.29998779296875,260.1000061035156,165300,0.0,0.0
2024-11-11 00:00:00-05:00,261.2099914550781,264.94000244140625,261.1300048828125,262.2699890136719,123900,0.0,0.0
2024-11-12 00:00:00-05:00,257.6099853515625,261.8900146484375,257.3999938964844,260.5199890136719,313200,0.0,0.0
2024-11-13 00:00:00-05:00,259.0400085449219,259.17999267578125,255.02999877929688,257.2799987792969,269800,0.0,0.0
2024-11-14 00:00:00-05:00,256.55999755859375,259.510009765625,255.97000122070312,257.92999267578125,214700,0.0,0.0
2024-11-15 00:00:00-05:00,254.77999877929688,259.2699890136719,254.07000732421875,257.0400085449219,290500,0.0,0.0
2024-11-18 00:00:00-05:00,253.4499969482422,255.6999969482422,252.8699951171875,253.67999267578125,228000,0.0,0.0
2024-11-19 00:00:00-05:00,249.86000061035156,252.4499969482422,249.17999267578125,250.0800018310547,176600,0.0,0.0
2024-11-20 00:00:00-05:00,252.55999755859375,253.0,248.27999877929688,249.86000061035156,136600,0.0,0.0
