Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-19 05:00:00+00:00,128.55174234684583,129.3949623633616,127.63988101034327,127.69872283935548,1704200,0.0,0.0
2023-12-20 05:00:00+00:00,127.69871474351746,128.09090381240526,126.43387731840444,126.5221176147461,1321400,0.0,0.0
2023-12-21 05:00:00+00:00,127.3653458100354,127.69872299729715,125.89461426506476,127.44378662109376,1211600,0.0,0.0
2023-12-22 05:00:00+00:00,127.36534703940046,127.95364564748913,126.88491763848133,127.4634017944336,991500,0.0,0.0
2023-12-26 05:00:00+00:00,127.34573238616127,128.15953887741358,127.0319691775108,127.7183074951172,627500,0.0,0.0
2023-12-27 05:00:00+00:00,127.90459775906676,128.56152262148942,127.659475871847,128.2869873046875,1050400,0.0,0.0
2023-12-28 05:00:00+00:00,128.2869996087591,128.4732946546822,127.82616921970325,127.97325134277344,882500,0.0,0.0
2023-12-29 05:00:00+00:00,127.8653822681012,128.68898820194107,127.66928775448017,128.11050415039062,1196800,0.0,0.0
2024-01-02 05:00:00+00:00,127.198652170626,128.1497263395979,126.4338730394398,126.51231384277344,1485300,0.0,0.0
2024-01-03 05:00:00+00:00,127.52222291199212,127.99285280060536,126.42408151820972,126.58096313476562,1483600,0.0,0.0
2024-01-04 05:00:00+00:00,125.8945976759807,127.09079370515224,125.29650714192142,126.17894744873048,3019000,0.0,0.0
2024-01-05 05:00:00+00:00,126.33584320259972,126.58096512192098,124.9533519869747,125.83578491210938,1408800,0.0,0.0
2024-01-08 05:00:00+00:00,125.70832608772174,126.26719625913012,124.69841754146302,126.1299285888672,1204100,0.0,0.0
2024-01-09 05:00:00+00:00,125.3651482464442,125.79656519492202,124.77685716794608,125.71812438964844,968400,0.0,0.0
2024-01-10 05:00:00+00:00,125.50241867165624,127.04179145698178,124.52193102578391,126.6790008544922,1208700,0.0,0.0
2024-01-11 05:00:00+00:00,125.8848120756736,126.52212308041116,125.1004189429588,126.48291015625,1271600,0.0,0.0
2024-01-12 05:00:00+00:00,126.9535284999023,126.9535284999023,125.81617427006154,126.61036682128906,1080800,0.0,0.0
2024-01-16 05:00:00+00:00,126.17895822756084,127.56144940641532,125.64948651771884,127.277099609375,1635900,0.0,0.0
