Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-12-19 05:00:00+00:00,218.05248316598903,222.0400528859487,216.3745519736516,221.1418609619141,1064000,0.0,0.0
2023-12-20 05:00:00+00:00,220.5496350117384,220.86548866813325,217.2332469232485,217.3319549560547,613800,0.0,0.0
2023-12-21 05:00:00+00:00,218.13144291481825,220.25353011345257,217.4207872353051,219.2665100097656,673800,0.0,0.0
2023-12-22 05:00:00+00:00,220.4805514003912,222.34601875855827,220.3818433676015,221.1122436523437,458800,0.0,0.0
2023-12-26 05:00:00+00:00,220.60887447877369,222.87902389945432,219.5428908796523,222.4250030517578,272300,0.0,0.0
2023-12-27 05:00:00+00:00,222.0696652449865,223.8265598776548,222.0696652449865,223.71798706054688,410700,0.0,0.0
2023-12-28 05:00:00+00:00,223.5304699136557,224.88268279250804,223.5304699136557,224.11280822753903,421400,0.0,0.0
2023-12-29 05:00:00+00:00,223.6587819496841,224.4582658969817,223.1652718527614,224.33981323242188,326100,0.0,0.0
2024-01-02 05:00:00+00:00,223.6686452511058,231.05155203525723,223.13566097667524,229.5414123535156,614900,0.0,0.0
2024-01-03 05:00:00+00:00,229.2847803270451,229.2847803270451,223.74759676836703,223.7574615478516,1231800,0.0,0.0
2024-01-04 05:00:00+00:00,223.7673267031606,224.77407633086457,221.8722349152602,222.29666137695312,547100,0.0,0.0
2024-01-05 05:00:00+00:00,221.30965842633336,224.0042192089476,220.5693933165479,222.4940795898437,638300,0.0,0.0
2024-01-08 05:00:00+00:00,222.28681189861032,223.1553793787248,220.7569276726127,223.0566864013672,543400,0.0,0.0
2024-01-09 05:00:00+00:00,222.0795374150933,225.36631637612464,221.11226186913493,225.22813415527344,645000,0.0,0.0
2024-01-10 05:00:00+00:00,225.15902271016537,226.7283961314752,220.549640603008,222.44471740722656,1021200,0.0,0.0
2024-01-11 05:00:00+00:00,222.2868279069334,222.2868279069334,217.7465289210089,220.07589721679688,510200,0.0,0.0
2024-01-12 05:00:00+00:00,220.39173316203187,222.57305442413056,218.47692663086207,220.5792694091797,534000,0.0,0.0
2024-01-16 05:00:00+00:00,219.0592405821604,220.0660052881977,217.3122108106579,218.8914489746093,1024000,0.0,0.0
2024-01-17 05:00:00+00:00,218.1906777162505,222.4546121061015,217.7662662696845,220.10549926757807,660100,0.0,0.0
2024-01-18 05:00:00+00:00,218.50651350765347,225.14915453173512,217.558967589484,224.36941528320312,834700,0.0,0.0
2024-01-19 05:00:00+00:00,225.3465667356409,225.3465667356409,220.9543301056479,223.214599609375,744900,0.0,0.0
2024-01-22 05:00:00+00:00,223.34291341776773,225.46500066923352,221.94134664292665,222.83953857421875,478300,0.0,0.0
2024-01-23 05:00:00+00:00,223.1948602644705,224.41875555087475,221.2306848415652,223.74758911132807,527300,0.0,0.0
2024-01-24 05:00:00+00:00,223.9252583634144,225.42553322016,220.174593812649,220.45095825195312,555300,0.0,0.0
2024-01-25 05:00:00+00:00,222.1782605695815,223.8660567347375,219.20732002808512,223.7081298828125,482400,0.0,0.0
2024-01-26 05:00:00+00:00,225.61307735220183,226.5606083027531,221.86239760949843,222.0005798339844,641500,0.0,0.0
2024-01-29 05:00:00+00:00,221.73405650503483,224.3397889321067,220.7470364181026,224.1917419433593,911000,0.0,0.0
2024-01-30 05:00:00+00:00,224.6260483943549,225.25774069031613,222.61251884672487,223.4120178222656,440300,0.0,0.0
2024-01-31 05:00:00+00:00,224.6063018409229,224.6063018409229,218.91119138588752,219.41458129882807,790000,0.0,0.0
2024-02-01 05:00:00+00:00,215.4467528419453,221.4083628631033,210.51165219033263,221.3787384033203,765900,0.0,0.0
2024-02-02 05:00:00+00:00,220.1153341185756,220.9049531642285,218.05246584561445,218.66441345214844,617300,0.0,0.0
2024-02-05 05:00:00+00:00,217.70702953731453,218.4571593874928,216.00935376941464,216.78909301757807,582200,0.0,0.0
2024-02-06 05:00:00+00:00,216.9174212859528,220.2831485311788,216.9174212859528,219.39483642578125,466300,0.0,0.0
2024-02-07 05:00:00+00:00,220.86549321067167,221.5070502549132,219.76002045128465,220.8062744140625,505900,0.0,0.0
2024-02-08 05:00:00+00:00,219.17769596772155,220.2634241761773,217.88470195811763,219.90809631347656,602500,0.0,0.0
2024-02-09 05:00:00+00:00,219.83900314730235,220.70758573569745,219.2961390295554,219.7008209228516,386800,0.0,0.0
2024-02-12 05:00:00+00:00,219.37508953583955,224.5766898584285,218.95067810741955,224.4977264404297,508800,0.0,0.0
2024-02-13 05:00:00+00:00,223.5107114480379,224.04371076660755,219.0987301432145,220.43121337890625,625200,0.0,0.0
2024-02-14 05:00:00+00:00,221.55640211668003,225.58344591496987,221.48730348082057,225.149154663086,1074500,0.0,0.0
2024-02-15 05:00:00+00:00,224.05356347980344,226.48163956097605,215.1703825488861,219.2467803955078,1064000,0.0,0.0
2024-02-16 05:00:00+00:00,220.47067449039028,220.47067449039028,213.19634118691883,213.8280334472656,1151400,0.0,0.0
2024-02-20 05:00:00+00:00,212.4955635062939,214.95324912524617,211.92310506724388,212.87063598632807,857200,0.0,0.0
2024-02-21 05:00:00+00:00,212.50543516364056,215.26909451589,211.23217077294044,215.10128784179688,803600,0.0,0.0
2024-02-22 05:00:00+00:00,214.6867550056233,215.48625400644468,211.26179375900392,214.94338989257807,979600,0.0,0.0
2024-02-23 05:00:00+00:00,215.7231048077124,216.64104130744872,213.7391998822704,216.31532287597656,940000,0.0,0.0
2024-02-26 05:00:00+00:00,216.78076489254923,218.949466168976,212.8097586814281,213.3742218017578,1239800,0.72,0.0
2024-02-27 05:00:00+00:00,212.86919139104904,214.35460159347613,210.08651025245484,213.5920867919922,1075100,0.0,0.0
2024-02-28 05:00:00+00:00,213.5623749033683,213.61189159772272,211.7798796792237,212.7107391357422,642900,0.0,0.0
2024-02-29 05:00:00+00:00,212.90879934335527,213.988193815862,210.16573755811984,213.7307281494141,1299200,0.0,0.0
2024-03-01 05:00:00+00:00,213.5623870451417,216.038070799879,212.44337315268072,215.879623413086,795900,0.0,0.0
2024-03-04 05:00:00+00:00,215.0081655460833,218.03839987016585,214.96856125684715,216.9689178466797,598100,0.0,0.0
2024-03-05 05:00:00+00:00,217.33532264018984,218.98907754444787,214.0179004261989,214.047607421875,835500,0.0,0.0
2024-03-06 05:00:00+00:00,214.25556811961647,216.12718436953563,213.34451834239184,215.6815643310547,795300,0.0,0.0
2024-03-07 05:00:00+00:00,216.32525075242432,217.56309267148188,215.22604652388625,216.2361297607422,576000,0.0,0.0
2024-03-08 05:00:00+00:00,216.404440823206,217.57297127062304,215.20621849355,215.38446044921875,632400,0.0,0.0
2024-03-11 04:00:00+00:00,214.73090010467607,216.7807734834791,213.8198503064441,216.4044647216797,512900,0.0,0.0
2024-03-12 04:00:00+00:00,215.8697157429775,216.3846470597453,214.19615118754768,214.75070190429688,395500,0.0,0.0
2024-03-13 04:00:00+00:00,215.5429151067003,216.36484385428568,212.4037501948129,213.6514892578125,541000,0.0,0.0
2024-03-14 04:00:00+00:00,212.4334672256208,212.6711231857793,205.47184599900007,206.97705078125,1582600,0.0,0.0
2024-03-15 04:00:00+00:00,204.3627369044505,208.95760532980017,204.3627369044505,207.1751251220703,1388700,0.0,0.0
2024-03-18 04:00:00+00:00,207.30384042189425,207.5613211895649,204.85786379126483,207.5018920898437,877600,0.0,0.0
2024-03-19 04:00:00+00:00,207.7989853892361,209.91817005213755,206.3333848558288,208.91799926757807,858100,0.0,0.0
2024-03-20 04:00:00+00:00,208.2544983264767,208.84865329821133,205.55105618467056,207.3236389160156,1168400,0.0,0.0
2024-03-21 04:00:00+00:00,208.4624512261049,209.9775683427644,207.5117972091756,209.23486328125,568900,0.0,0.0
2024-03-22 04:00:00+00:00,209.23488989525404,211.26495367701872,208.14559806603583,211.18572998046875,806700,0.0,0.0
2024-03-25 04:00:00+00:00,212.90878599289564,213.2256807413061,210.23505077226883,211.6709442138672,520500,0.0,0.0
2024-03-26 04:00:00+00:00,211.67095019118867,212.334431590239,210.7103837347075,211.4431915283203,559100,0.0,0.0
2024-03-27 04:00:00+00:00,212.76025992609752,214.52294548436032,212.76025992609752,214.46353149414065,430700,0.0,0.0
2024-03-28 04:00:00+00:00,214.6318725040172,216.543093005186,213.54256566734807,216.33514404296875,607600,0.0,0.0
2024-04-01 04:00:00+00:00,215.17651085224705,215.67164757621225,211.7303634843536,214.24566650390625,490600,0.0,0.0
2024-04-02 04:00:00+00:00,214.0377064952236,214.05751619546297,208.75954710429264,209.88845825195312,802900,0.0,0.0
2024-04-03 04:00:00+00:00,209.5319571077237,211.3738663418737,208.74964772537925,210.17564392089844,624100,0.0,0.0
2024-04-04 04:00:00+00:00,211.6907524353184,212.7701468326058,208.58129451252248,209.15565490722656,498900,0.0,0.0
2024-04-05 04:00:00+00:00,208.94768877298776,210.0072885709293,206.7195736083469,209.2051544189453,612700,0.0,0.0
2024-04-08 04:00:00+00:00,209.0962285924893,210.3241730847903,208.0168341808357,208.0762481689453,602400,0.0,0.0
2024-04-09 04:00:00+00:00,209.45273353501864,210.62126407214544,207.95742605407864,208.00694274902344,714100,0.0,0.0
2024-04-10 04:00:00+00:00,206.5413449273992,207.1751193438964,204.55088558170792,205.1549530029297,901900,0.0,0.0
2024-04-11 04:00:00+00:00,205.8877595477866,205.93727624306644,202.02568397156728,204.4914703369141,861300,0.0,0.0
2024-04-12 04:00:00+00:00,203.21402680147,204.39243954602463,202.41189259263143,203.7289581298828,717000,0.0,0.0
2024-04-15 04:00:00+00:00,204.9370740816375,206.29375889465703,201.025497231474,201.34239196777344,669100,0.0,0.0
2024-04-16 04:00:00+00:00,202.2534562430029,202.6990762764583,199.94611727556884,199.9659118652344,691500,0.0,0.0
2024-04-17 04:00:00+00:00,200.8076445531611,200.8076445531611,197.89623825671524,198.0249786376953,683300,0.0,0.0
2024-04-18 04:00:00+00:00,197.6090736742092,198.26265778995185,196.1335607663128,197.51004028320312,768900,0.0,0.0
2024-04-19 04:00:00+00:00,198.7775890881266,199.67874157089253,197.7080919289716,199.52029418945312,768200,0.0,0.0
2024-04-22 04:00:00+00:00,200.2828019056541,201.90684973201928,198.71816806763337,201.09483337402344,685900,0.0,0.0
2024-04-23 04:00:00+00:00,202.76838959568923,208.58130512009853,201.2433751055814,205.9471740722656,925400,0.0,0.0
2024-04-24 04:00:00+00:00,204.80836377266647,206.1155168794244,203.54079984527783,205.9174652099609,793500,0.0,0.0
2024-04-25 04:00:00+00:00,202.7782996176655,202.82781631249185,194.20252787060468,196.4207458496093,2098000,0.0,0.0
2024-04-26 04:00:00+00:00,195.16309227187145,198.2131362944352,195.09376587777123,196.47024536132807,931300,0.0,0.0
2024-04-29 04:00:00+00:00,197.0644307736229,205.5213599984588,197.0644307736229,202.18414306640625,1396100,0.0,0.0
2024-04-30 04:00:00+00:00,201.23347634361,202.5109224577373,198.97563895451765,199.411361694336,890900,0.0,0.0
2024-05-01 04:00:00+00:00,198.80729634684425,202.10490881434947,196.49995734908688,199.3618621826172,765300,0.0,0.0
2024-05-02 04:00:00+00:00,199.60941421985623,199.68862279382688,197.17333503500947,198.30224609375,599300,0.0,0.0
2024-05-03 04:00:00+00:00,199.16379540036843,200.94629066798936,197.7377991862717,199.3618621826172,555700,0.0,0.0
2024-05-06 04:00:00+00:00,200.4412644492517,201.114643181942,197.45063422316505,199.08457946777344,813000,0.0,0.0
2024-05-07 04:00:00+00:00,200.0253395277027,200.56997783669263,197.6783811770583,199.54010009765625,620900,0.0,0.0
2024-05-08 04:00:00+00:00,200.36203069179533,200.36203069179533,198.7280704188809,199.64903259277344,556900,0.0,0.0
2024-05-09 04:00:00+00:00,199.569808411217,204.22409063309703,199.5103944215072,204.1448669433593,813700,0.0,0.0
2024-05-10 04:00:00+00:00,204.33303510917384,205.77884110131765,203.4616046839893,205.6501007080078,722900,0.0,0.0
2024-05-13 04:00:00+00:00,206.28386112058632,209.3438024719334,205.8283437928148,208.3238220214844,792800,0.0,0.0
2024-05-14 04:00:00+00:00,209.284389633258,210.09642112430404,206.65025860035715,209.145751953125,536400,0.0,0.0
2024-05-15 04:00:00+00:00,210.1954433161491,211.70066323587392,208.78925678852264,211.1362152099609,542300,0.0,0.0
2024-05-16 04:00:00+00:00,210.88864689883368,212.978124545548,210.2251503702634,211.05699157714844,676600,0.0,0.0
2024-05-17 04:00:00+00:00,211.44319614443472,211.44319614443472,206.16503672113404,208.54168701171875,730900,0.0,0.0
2024-05-20 04:00:00+00:00,209.99737830126,212.05714882098096,204.0656502066138,204.81825256347656,592500,0.0,0.0
2024-05-21 04:00:00+00:00,204.24391069602936,205.44214828734425,202.98625911199017,203.3427581787109,594200,0.0,0.0
2024-05-22 04:00:00+00:00,202.4217900894508,203.16449514227224,199.0152471628504,199.2331085205078,780900,0.0,0.0
2024-05-23 04:00:00+00:00,198.1834286145351,199.2034090500993,195.093765203064,195.1729888916016,677800,0.0,0.0
2024-05-24 04:00:00+00:00,195.87867234789093,198.9597667527722,194.9940980774674,198.43299865722656,724600,0.72,0.0
2024-05-28 04:00:00+00:00,198.0950715357085,198.3534963701493,194.9443965984883,194.9940948486328,743600,0.0,0.0
2024-05-29 04:00:00+00:00,194.0200712742949,194.0200712742949,191.1278060291096,191.3265838623047,942900,0.0,0.0
2024-05-30 04:00:00+00:00,191.3365253051118,193.16532087664405,191.21726163345124,192.2608642578125,1361600,0.0,0.0
2024-05-31 04:00:00+00:00,192.3204997376625,193.9107528302281,190.7998272320688,193.721908569336,1255700,0.0,0.0
2024-06-03 04:00:00+00:00,193.7219077232596,196.4849607060472,193.62251121824184,193.8212890625,614600,0.0,0.0
2024-06-04 04:00:00+00:00,193.7020274205722,196.30605208895224,191.94281239059373,195.48110961914065,726000,0.0,0.0
2024-06-05 04:00:00+00:00,195.55067987153024,198.33361507058285,194.5766578598837,196.7930603027344,662800,0.0,0.0
2024-06-06 04:00:00+00:00,195.73952094679163,198.492640184075,195.3220829485752,197.2005615234375,429700,0.0,0.0
2024-06-07 04:00:00+00:00,196.62409414084183,197.9758046274532,194.6462190773677,195.401596069336,471200,0.0,0.0
2024-06-10 04:00:00+00:00,194.90464919468027,195.36183670306428,191.32658746665547,194.72573852539065,515000,0.0,0.0
2024-06-11 04:00:00+00:00,194.49714820051912,196.2563631782974,193.92068184718565,196.2165985107422,464800,0.0,0.0
2024-06-12 04:00:00+00:00,197.44903841880628,198.7808665851404,194.9543288370658,195.16305541992188,626300,0.0,0.0
2024-06-13 04:00:00+00:00,194.2287971305679,195.5606253943409,191.20733441035992,195.28233337402344,632400,0.0,0.0
2024-06-14 04:00:00+00:00,196.70362816548783,198.88028128026096,194.0200892542273,198.66162109375,716100,0.0,0.0
2024-06-17 04:00:00+00:00,197.4490432929556,200.45062353312792,196.86264336184016,200.33135986328125,604300,0.0,0.0
2024-06-18 04:00:00+00:00,199.8741790695008,205.4996663958125,199.8741790695008,205.2412567138672,898900,0.0,0.0
2024-06-20 04:00:00+00:00,203.84978978118497,207.04021427579377,202.995031427139,206.1158905029297,974400,0.0,0.0
2024-06-21 04:00:00+00:00,206.81162202153376,206.81162202153376,202.81612222912145,203.9988708496093,1070200,0.0,0.0
2024-06-24 04:00:00+00:00,204.6250442089872,208.1335255531684,203.2335689394296,206.73211669921875,638000,0.0,0.0
2024-06-25 04:00:00+00:00,206.08607092042345,207.0501593432756,204.9530205797013,206.5730743408203,599600,0.0,0.0
2024-06-26 04:00:00+00:00,205.37046435025192,205.37046435025192,201.45447871500195,202.00112915039065,500400,0.0,0.0
2024-06-27 04:00:00+00:00,201.75265514066007,203.75039748066885,201.2755701198824,203.6510009765625,464900,0.0,0.0
2024-06-28 04:00:00+00:00,203.9292886709883,204.21752942732687,200.63946767614428,202.2694702148437,712500,0.0,0.0
2024-07-01 04:00:00+00:00,203.27332639713384,206.2550395129765,200.49039112252524,201.8917999267578,541900,0.0,0.0
2024-07-02 04:00:00+00:00,201.89178774319845,202.676965476712,200.7090391854318,201.4942169189453,420800,0.0,0.0
2024-07-03 04:00:00+00:00,202.05080733247988,203.30313651148185,199.5262969727404,202.61734008789065,408100,0.0,0.0
2024-07-05 04:00:00+00:00,203.3826602888152,205.0822283037996,201.02709657051176,203.3329620361328,308200,0.0,0.0
2024-07-08 04:00:00+00:00,202.7564778993033,203.59135387439648,200.82830112412887,201.7228240966797,471500,0.0,0.0
2024-07-09 04:00:00+00:00,200.4705080853616,201.71288854593743,198.1348419189453,198.1348419189453,582700,0.0,0.0
2024-07-10 04:00:00+00:00,198.4628241400844,199.53624271645413,197.74722692161544,199.14862060546875,383300,0.0,0.0
2024-07-11 04:00:00+00:00,200.7090570533592,205.2412586928859,199.675387984056,204.99278259277344,709300,0.0,0.0
2024-07-12 04:00:00+00:00,206.00656995309387,209.0180990823377,204.6946088609437,204.91326904296875,490200,0.0,0.0
2024-07-15 04:00:00+00:00,204.90334027775688,209.5846216353521,204.90334027775688,206.2252349853516,403800,0.0,0.0
2024-07-16 04:00:00+00:00,207.0004690664865,215.39895802799947,207.0004690664865,215.1802978515625,590800,0.0,0.0
2024-07-17 04:00:00+00:00,215.0610245698253,218.3905949881115,214.4249264029157,214.4646759033203,525800,0.0,0.0
2024-07-18 04:00:00+00:00,212.81479988776087,216.89974747498567,211.88052734888663,213.3415679931641,475400,0.0,0.0
2024-07-19 04:00:00+00:00,215.0013969072056,215.0013969072056,208.9882725387729,210.08155822753903,585800,0.0,0.0
2024-07-22 04:00:00+00:00,210.69779631602444,215.21011555698303,210.1610794545753,213.0334625244141,594100,0.0,0.0
2024-07-23 04:00:00+00:00,213.37138249263933,213.37138249263933,204.7244175221696,205.82765197753903,725500,0.0,0.0
2024-07-24 04:00:00+00:00,207.169425352379,210.4294304104505,206.7321050114075,208.2130279541016,509000,0.0,0.0
2024-07-25 04:00:00+00:00,208.9882702944479,214.1068715908012,208.07388011945744,208.44161987304688,470500,0.0,0.0
2024-07-26 04:00:00+00:00,209.78340274803813,212.2780972581591,208.6702195404185,209.6144256591797,395600,0.0,0.0
2024-07-29 04:00:00+00:00,210.67791184229927,212.0495047345426,209.36595078610537,209.46534729003903,561500,0.0,0.0
2024-07-30 04:00:00+00:00,209.6541885914877,213.43102820104804,208.82924615095865,211.76126098632807,677200,0.0,0.0
2024-07-31 04:00:00+00:00,211.5326638106637,216.0052333683317,208.2627100190004,214.1267547607422,848900,0.0,0.0
2024-08-01 04:00:00+00:00,218.6589669461769,232.79228865932376,217.86384039685345,231.96734619140625,1694800,0.0,0.0
2024-08-02 04:00:00+00:00,231.28154442271304,237.0163768978387,231.2616620888476,234.5614318847656,1194700,0.0,0.0
2024-08-05 04:00:00+00:00,230.585811976904,231.4206880011718,226.2722706857432,227.17672729492188,935100,0.0,0.0
2024-08-06 04:00:00+00:00,227.9917270143516,230.8144118371989,224.01610946134608,224.49317932128903,666200,0.0,0.0
2024-08-07 04:00:00+00:00,223.62847756364664,223.62847756364664,218.0029753327036,218.0228576660156,1149900,0.0,0.0
2024-08-08 04:00:00+00:00,217.7843185930776,225.37774729973785,216.63140106102907,223.3700714111328,532600,0.0,0.0
2024-08-09 04:00:00+00:00,222.9327527691452,225.72562161662057,220.81573161231745,225.07958984375,515300,0.0,0.0
2024-08-12 04:00:00+00:00,224.98018727572085,225.4672058625777,221.41207433067763,221.9785919189453,393400,0.0,0.0
2024-08-13 04:00:00+00:00,222.07799418372048,223.4495870631965,219.75226160478232,223.1812286376953,431300,0.0,0.0
2024-08-14 04:00:00+00:00,222.56499241398288,222.56499241398288,219.0763936271373,219.98085021972656,574000,0.0,0.0
2024-08-15 04:00:00+00:00,220.9051790333243,223.7278789601073,218.8776207986547,223.191162109375,608000,0.0,0.0
2024-08-16 04:00:00+00:00,223.62847464425224,227.12702213843752,223.62847464425224,226.1132354736328,438300,0.0,0.0
2024-08-19 04:00:00+00:00,225.6659768179408,227.73329960445955,223.6980505288202,224.78140258789065,308800,0.0,0.0
2024-08-20 04:00:00+00:00,224.5329302036838,226.59030427484035,223.27066746168785,224.3043212890625,333300,0.0,0.0
2024-08-21 04:00:00+00:00,224.8609262535421,228.25012857084675,224.453421829078,227.4351348876953,301900,0.0,0.0
2024-08-22 04:00:00+00:00,227.75318095442407,229.1645385096444,226.580381074126,228.7769012451172,304700,0.0,0.0
2024-08-23 04:00:00+00:00,230.40691339337823,230.48641239539,228.2998258614228,229.48257446289065,319300,0.0,0.0
2024-08-26 04:00:00+00:00,229.4825800033121,231.8182613454399,228.4191102107401,228.786849975586,388700,0.0,0.0
2024-08-27 04:00:00+00:00,229.0651265787827,229.9397672209648,225.7355410879289,228.8067169189453,342400,0.0,0.0
2024-08-28 04:00:00+00:00,228.8067434879296,230.3870478779237,227.0574620004392,229.2937469482422,259900,0.0,0.0
2024-08-29 04:00:00+00:00,230.0115888405153,230.5699153680525,228.7553541535565,229.00460815429688,406800,0.72,0.0
2024-08-30 04:00:00+00:00,229.1940453264347,230.75935255178328,227.2398872523247,229.2040100097656,488600,0.0,0.0
2024-09-03 04:00:00+00:00,228.53600807624176,230.3206600172484,227.5589366587789,229.0245513916016,333000,0.0,0.0
2024-09-04 04:00:00+00:00,229.67260935499817,231.4971504843137,227.1800693225873,227.3994140625,358100,0.0,0.0
2024-09-05 04:00:00+00:00,227.3994184343005,227.85803728965715,223.6606083138048,226.66162109375,430400,0.0,0.0
2024-09-06 04:00:00+00:00,226.68155389612423,229.01456763891247,223.14214412330512,223.24185180664065,488200,0.0,0.0
2024-09-09 04:00:00+00:00,223.68055156329888,227.3595279208412,223.66060698306285,226.23291015625,674900,0.0,0.0
2024-09-10 04:00:00+00:00,226.57189557262427,227.62873014315423,214.2188674192412,219.67254638671875,778900,0.0,0.0
2024-09-11 04:00:00+00:00,218.07731559321803,218.4063327141569,213.2717061599382,217.6386260986328,582700,0.0,0.0
2024-09-12 04:00:00+00:00,217.13014033896152,220.17104214066268,214.27867400883048,219.40333557128903,656700,0.0,0.0
2024-09-13 04:00:00+00:00,219.79217501505448,222.62369681492245,219.72239180567573,220.4701538085937,395500,0.0,0.0
2024-09-16 04:00:00+00:00,221.7164303805652,225.8241315700204,221.6466319558621,225.0863342285156,575000,0.0,0.0
2024-09-17 04:00:00+00:00,225.7144507757809,228.4462800821969,225.30567056614896,226.3325958251953,595600,0.0,0.0
2024-09-18 04:00:00+00:00,225.9537411393949,229.53302493124133,225.91385197993736,226.5419769287109,511600,0.0,0.0
2024-09-19 04:00:00+00:00,227.9078789793172,228.3764777064889,223.17205307925647,223.91981506347656,584300,0.0,0.0
2024-09-20 04:00:00+00:00,222.7134422527559,223.5110428939849,219.65259578497728,221.5569000244141,894300,0.0,0.0
2024-09-23 04:00:00+00:00,223.53098589282536,224.537981797128,221.8859155653559,224.0494384765625,513400,0.0,0.0
