Date,Open,High,Low,Close,Volume,Dividends,StockSplits,Ticker
2024-04-12 04:00:00+00:00,5171.509766,5175.02978515625,5107.93994140625,5123.410156,3963220000,0,0,^GSPC
2024-04-15 04:00:00+00:00,5149.669922,5168.43017578125,5052.47021484375,5061.81982421875,3950210000,0,0,^GSPC
2024-04-16 04:00:00+00:00,5064.589844,5079.839844,5039.830078,5051.410156,4006200000,0,0,^GSPC
2024-04-17 04:00:00+00:00,5068.97021484375,5077.9599609375,5007.25,5022.2099609375,3596130000,0,0,^GSPC
2024-04-18 04:00:00+00:00,5031.52001953125,5056.660156,5001.89013671875,5011.1201171875,3619760000,0,0,^GSPC
2024-04-19 04:00:00+00:00,5005.43994140625,5019.02001953125,4953.56005859375,4967.22998046875,3878750000,0,0,^GSPC
2024-04-22 04:00:00+00:00,4987.330078,5038.839844,4969.39990234375,5010.60009765625,3820250000,0,0,^GSPC
2024-04-23 04:00:00+00:00,5028.85009765625,5076.1201171875,5027.9599609375,5070.5498046875,3751400000,0,0,^GSPC
2024-04-24 04:00:00+00:00,5084.85986328125,5089.47998046875,5047.02001953125,5071.6298828125,3656740000,0,0,^GSPC
2024-04-25 04:00:00+00:00,5019.8798828125,5057.75,4990.580078,5048.419922,3958050000,0,0,^GSPC
2024-04-26 04:00:00+00:00,5084.64990234375,5114.6201171875,5073.14013671875,5099.9599609375,3604140000,0,0,^GSPC
2024-04-29 04:00:00+00:00,5114.1298828125,5123.490234,5088.64990234375,5116.169922,3447450000,0,0,^GSPC
2024-04-30 04:00:00+00:00,5103.77978515625,5110.830078,5035.31005859375,5035.68994140625,4082470000,0,0,^GSPC
2024-05-01 04:00:00+00:00,5029.02978515625,5096.1201171875,5013.4501953125,5018.39013671875,4544170000,0,0,^GSPC
2024-05-02 04:00:00+00:00,5049.31982421875,5073.2099609375,5011.0498046875,5064.2001953125,4381660000,0,0,^GSPC
2024-05-03 04:00:00+00:00,5122.77978515625,5139.1201171875,5101.22021484375,5127.7900390625,3924990000,0,0,^GSPC
2024-05-06 04:00:00+00:00,5142.419922,5181,5142.419922,5180.740234,3683250000,0,0,^GSPC
2024-05-07 04:00:00+00:00,5187.2001953125,5200.22998046875,5178.9599609375,5187.7001953125,3987890000,0,0,^GSPC
2024-05-08 04:00:00+00:00,5168.97998046875,5191.9501953125,5165.85986328125,5187.669922,3842100000,0,0,^GSPC
2024-05-09 04:00:00+00:00,5189.02978515625,5215.2998046875,5180.410156,5214.080078,3727370000,0,0,^GSPC
2024-05-10 04:00:00+00:00,5225.490234,5239.660156,5209.68017578125,5222.68017578125,3617900000,0,0,^GSPC
2024-05-13 04:00:00+00:00,5233.080078,5237.259766,5211.160156,5221.419922,4255710000,0,0,^GSPC
2024-05-14 04:00:00+00:00,5221.10009765625,5250.3701171875,5217.97998046875,5246.68017578125,4763580000,0,0,^GSPC
2024-05-15 04:00:00+00:00,5263.259766,5311.759766,5263.259766,5308.14990234375,4360810000,0,0,^GSPC
2024-05-16 04:00:00+00:00,5310.06982421875,5325.490234,5296.18994140625,5297.10009765625,3817470000,0,0,^GSPC
2024-05-17 04:00:00+00:00,5303.10009765625,5305.4501953125,5283.589844,5303.27001953125,3578120000,0,0,^GSPC
2024-05-20 04:00:00+00:00,5305.35009765625,5325.31982421875,5302.39990234375,5308.1298828125,3420100000,0,0,^GSPC
2024-05-21 04:00:00+00:00,5298.68994140625,5324.31982421875,5297.8701171875,5321.410156,3662240000,0,0,^GSPC
2024-05-22 04:00:00+00:00,5319.27978515625,5323.18017578125,5286.009766,5307.009766,3847130000,0,0,^GSPC
2024-05-23 04:00:00+00:00,5340.259766,5341.8798828125,5256.93017578125,5267.839844,3869520000,0,0,^GSPC
2024-05-24 04:00:00+00:00,5281.4501953125,5311.64990234375,5278.39013671875,5304.72021484375,3005510000,0,0,^GSPC
2024-05-28 04:00:00+00:00,5315.910156,5315.910156,5280.89013671875,5306.0400390625,3751540000,0,0,^GSPC
2024-05-29 04:00:00+00:00,5278.72998046875,5282.27001953125,5262.7001953125,5266.9501953125,3552750000,0,0,^GSPC
2024-05-30 04:00:00+00:00,5259.77001953125,5260.2099609375,5222.10009765625,5235.47998046875,3818750000,0,0,^GSPC
2024-05-31 04:00:00+00:00,5243.2099609375,5280.330078,5191.68017578125,5277.509766,5437160000,0,0,^GSPC
2024-06-03 04:00:00+00:00,5297.14990234375,5302.10986328125,5234.31982421875,5283.39990234375,4046920000,0,0,^GSPC
2024-06-04 04:00:00+00:00,5278.240234,5298.7998046875,5257.6298828125,5291.339844,3707900000,0,0,^GSPC
2024-06-05 04:00:00+00:00,5314.47998046875,5354.160156,5297.64013671875,5354.02978515625,3591460000,0,0,^GSPC
2024-06-06 04:00:00+00:00,5357.7998046875,5362.35009765625,5335.35986328125,5352.9599609375,3609990000,0,0,^GSPC
2024-06-07 04:00:00+00:00,5343.81005859375,5375.080078,5331.330078,5346.990234,3692760000,0,0,^GSPC
2024-06-10 04:00:00+00:00,5341.22021484375,5365.7900390625,5331.52001953125,5360.7900390625,3622280000,0,0,^GSPC
2024-06-11 04:00:00+00:00,5353,5375.9501953125,5327.25,5375.31982421875,3568030000,0,0,^GSPC
2024-06-12 04:00:00+00:00,5409.1298828125,5447.25,5409.1298828125,5421.02978515625,3962840000,0,0,^GSPC
2024-06-13 04:00:00+00:00,5441.93017578125,5441.93017578125,5402.509766,5433.740234,3530380000,0,0,^GSPC
2024-06-14 04:00:00+00:00,5424.080078,5432.39013671875,5403.75,5431.60009765625,3438650000,0,0,^GSPC
2024-06-17 04:00:00+00:00,5431.10986328125,5488.5,5420.39990234375,5473.22998046875,3447840000,0,0,^GSPC
2024-06-18 04:00:00+00:00,5476.14990234375,5490.3798828125,5471.31982421875,5487.02978515625,3544330000,0,0,^GSPC
2024-06-20 04:00:00+00:00,5499.990234,5505.52978515625,5455.56005859375,5473.169922,3847060000,0,0,^GSPC
2024-06-21 04:00:00+00:00,5466.77001953125,5478.31005859375,5452.02978515625,5464.6201171875,6773800000,0,0,^GSPC
2024-06-24 04:00:00+00:00,5459.580078,5490.660156,5447.589844,5447.8701171875,3696750000,0,0,^GSPC
2024-06-25 04:00:00+00:00,5460.72998046875,5472.8798828125,5446.56005859375,5469.2998046875,3591960000,0,0,^GSPC
2024-06-26 04:00:00+00:00,5460.7099609375,5483.14013671875,5451.8701171875,5477.89990234375,3563920000,0,0,^GSPC
2024-06-27 04:00:00+00:00,5473.589844,5490.81005859375,5467.5400390625,5482.8701171875,3589530000,0,0,^GSPC
2024-06-28 04:00:00+00:00,5488.47998046875,5523.64013671875,5451.1201171875,5460.47998046875,7199220000,0,0,^GSPC
2024-07-01 04:00:00+00:00,5471.080078,5479.5498046875,5446.52978515625,5475.089844,3488760000,0,0,^GSPC
2024-07-02 04:00:00+00:00,5461.839844,5509.68994140625,5458.43017578125,5509.009766,3329950000,0,0,^GSPC
2024-07-03 04:00:00+00:00,5507.43994140625,5539.27001953125,5507.419922,5537.02001953125,2179470000,0,0,^GSPC
2024-07-05 04:00:00+00:00,5537.910156,5570.330078,5531.6298828125,5567.18994140625,3253080000,0,0,^GSPC
2024-07-08 04:00:00+00:00,5572.75,5583.10986328125,5562.509766,5572.85009765625,3185670000,0,0,^GSPC
2024-07-09 04:00:00+00:00,5584.240234,5590.75,5574.56982421875,5576.97998046875,3232920000,0,0,^GSPC
2024-07-10 04:00:00+00:00,5591.259766,5635.39013671875,5586.43994140625,5633.910156,3336100000,0,0,^GSPC
2024-07-11 04:00:00+00:00,5635.2099609375,5642.4501953125,5576.52978515625,5584.5400390625,4020950000,0,0,^GSPC
2024-07-12 04:00:00+00:00,5590.759766,5655.56005859375,5590.43994140625,5615.35009765625,3700280000,0,0,^GSPC
2024-07-15 04:00:00+00:00,5638.160156,5666.93994140625,5614.75,5631.22021484375,3620470000,0,0,^GSPC
2024-07-16 04:00:00+00:00,5644.089844,5669.669922,5639.02001953125,5667.2001953125,4041760000,0,0,^GSPC
2024-07-17 04:00:00+00:00,5610.06982421875,5622.490234,5584.81005859375,5588.27001953125,4246450000,0,0,^GSPC
2024-07-18 04:00:00+00:00,5608.56005859375,5614.0498046875,5522.81005859375,5544.589844,4007510000,0,0,^GSPC
2024-07-19 04:00:00+00:00,5543.3701171875,5557.5,5497.0400390625,5505,3760570000,0,0,^GSPC
2024-07-22 04:00:00+00:00,5544.5400390625,5570.35986328125,5529.0400390625,5564.410156,3375180000,0,0,^GSPC
2024-07-23 04:00:00+00:00,5565.2998046875,5585.339844,5550.89990234375,5555.740234,3500210000,0,0,^GSPC
2024-07-24 04:00:00+00:00,5505.839844,5508.0400390625,5419.97998046875,5427.1298828125,3945550000,0,0,^GSPC
2024-07-25 04:00:00+00:00,5428.7001953125,5491.589844,5390.9501953125,5399.22021484375,4592120000,0,0,^GSPC
2024-07-26 04:00:00+00:00,5433.669922,5488.31982421875,5430.7001953125,5459.10009765625,3638770000,0,0,^GSPC
2024-07-29 04:00:00+00:00,5476.5498046875,5487.740234,5444.43994140625,5463.5400390625,3379970000,0,0,^GSPC
2024-07-30 04:00:00+00:00,5478.72998046875,5489.4599609375,5401.7001953125,5436.43994140625,3777740000,0,0,^GSPC
2024-07-31 04:00:00+00:00,5505.589844,5551.509766,5493.75,5522.2998046875,4546910000,0,0,^GSPC
2024-08-01 04:00:00+00:00,5537.839844,5566.160156,5410.419922,5446.68017578125,4703620000,0,0,^GSPC
2024-08-02 04:00:00+00:00,5376.6298828125,5383.89013671875,5302.02978515625,5346.56005859375,5156450000,0,0,^GSPC
2024-08-05 04:00:00+00:00,5151.14013671875,5250.89013671875,5119.259766,5186.330078,5333250000,0,0,^GSPC
2024-08-06 04:00:00+00:00,5206.419922,5312.339844,5193.56005859375,5240.02978515625,4690190000,0,0,^GSPC
2024-08-07 04:00:00+00:00,5293.1298828125,5330.64013671875,5195.5400390625,5199.5,4558260000,0,0,^GSPC
2024-08-08 04:00:00+00:00,5252.56982421875,5328.02978515625,5233.85009765625,5319.31005859375,4016830000,0,0,^GSPC
2024-08-09 04:00:00+00:00,5314.660156,5358.669922,5300.839844,5344.160156,3516400000,0,0,^GSPC
2024-08-12 04:00:00+00:00,5351.8798828125,5371.2001953125,5324.3701171875,5344.39013671875,3360160000,0,0,^GSPC
2024-08-13 04:00:00+00:00,5376.97998046875,5436.5,5376.97998046875,5434.43017578125,3648980000,0,0,^GSPC
2024-08-14 04:00:00+00:00,5442.35986328125,5463.22021484375,5415.910156,5455.2099609375,3380050000,0,0,^GSPC
2024-08-15 04:00:00+00:00,5501.1298828125,5546.22998046875,5501.1298828125,5543.22021484375,3723310000,0,0,^GSPC
2024-08-16 04:00:00+00:00,5530.5,5561.97998046875,5525.169922,5554.25,3357690000,0,0,^GSPC
2024-08-19 04:00:00+00:00,5557.22998046875,5608.2998046875,5550.740234,5608.25,3222050000,0,0,^GSPC
2024-08-20 04:00:00+00:00,5602.8798828125,5620.509766,5585.5,5597.1201171875,2994420000,0,0,^GSPC
2024-08-21 04:00:00+00:00,5603.089844,5632.68017578125,5591.56982421875,5620.85009765625,3119670000,0,0,^GSPC
2024-08-22 04:00:00+00:00,5637.77001953125,5643.22021484375,5560.9501953125,5570.64013671875,2981530000,0,0,^GSPC
2024-08-23 04:00:00+00:00,5602.490234,5641.81982421875,5585.160156,5634.60986328125,3291940000,0,0,^GSPC
2024-08-26 04:00:00+00:00,5639.660156,5651.6201171875,5602.339844,5616.839844,2938570000,0,0,^GSPC
2024-08-27 04:00:00+00:00,5602.89013671875,5631.18017578125,5593.47998046875,5625.7998046875,2798990000,0,0,^GSPC
2024-08-28 04:00:00+00:00,5624.509766,5627.02978515625,5560.9501953125,5592.18017578125,3053450000,0,0,^GSPC
2024-08-29 04:00:00+00:00,5607.2998046875,5646.9501953125,5583.7099609375,5591.9599609375,3065640000,0,0,^GSPC
2024-08-30 04:00:00+00:00,5612.740234,5651.3701171875,5581.7900390625,5648.39990234375,4185850000,0,0,^GSPC
2024-09-03 04:00:00+00:00,5623.89013671875,5623.89013671875,5504.330078,5528.93017578125,3866350000,0,0,^GSPC
2024-09-04 04:00:00+00:00,5506.68017578125,5552.990234,5503.660156,5520.06982421875,3478140000,0,0,^GSPC
2024-09-05 04:00:00+00:00,5520.080078,5546.2998046875,5480.5400390625,5503.410156,3521650000,0,0,^GSPC
2024-09-06 04:00:00+00:00,5507.330078,5522.47021484375,5402.6201171875,5408.419922,3822800000,0,0,^GSPC
2024-09-09 04:00:00+00:00,5442.06982421875,5484.2001953125,5434.490234,5471.0498046875,3825940000,0,0,^GSPC
2024-09-10 04:00:00+00:00,5490.509766,5497.910156,5441.72021484375,5495.52001953125,3848180000,0,0,^GSPC
2024-09-11 04:00:00+00:00,5496.419922,5560.410156,5406.9599609375,5554.1298828125,3839450000,0,0,^GSPC
2024-09-12 04:00:00+00:00,5557.47998046875,5600.7099609375,5535.5,5595.759766,3655070000,0,0,^GSPC
2024-09-13 04:00:00+00:00,5603.339844,5636.27001953125,5601.64990234375,5626.02001953125,3500790000,0,0,^GSPC
2024-09-16 04:00:00+00:00,5615.2099609375,5636.0498046875,5604.52978515625,5633.089844,3437070000,0,0,^GSPC
2024-09-17 04:00:00+00:00,5655.509766,5670.81005859375,5614.0498046875,5634.580078,3443600000,0,0,^GSPC
2024-09-18 04:00:00+00:00,5641.68017578125,5689.75,5615.080078,5618.259766,3691390000,0,0,^GSPC
2024-09-19 04:00:00+00:00,5702.6298828125,5733.56982421875,5686.419922,5713.64013671875,4024530000,0,0,^GSPC
2024-09-20 04:00:00+00:00,5709.64013671875,5715.14013671875,5674.490234,5702.5498046875,7867260000,0,0,^GSPC
2024-09-23 04:00:00+00:00,5711.89990234375,5725.35986328125,5704.22021484375,5718.56982421875,3529550000,0,0,^GSPC
2024-09-24 04:00:00+00:00,5727.660156,5735.31982421875,5698.990234,5732.93017578125,3872710000,0,0,^GSPC
2024-09-25 04:00:00+00:00,5733.64990234375,5741.02978515625,5712.06005859375,5722.259766,3624910000,0,0,^GSPC
2024-09-26 04:00:00+00:00,5762.22021484375,5767.3701171875,5721.009766,5745.3701171875,4391180000,0,0,^GSPC
2024-09-27 04:00:00+00:00,5755.35986328125,5763.77978515625,5727.339844,5738.169922,3898530000,0,0,^GSPC
2024-09-30 04:00:00+00:00,5726.52001953125,5765.14013671875,5703.52978515625,5762.47998046875,4425730000,0,0,^GSPC
2024-10-01 04:00:00+00:00,5757.72998046875,5757.72998046875,5681.27978515625,5708.75,4025180000,0,0,^GSPC
2024-10-02 04:00:00+00:00,5698.14013671875,5719.6298828125,5674,5709.5400390625,3829050000,0,0,^GSPC
2024-10-03 04:00:00+00:00,5698.18994140625,5718.77978515625,5677.3701171875,5699.93994140625,3597450000,0,0,^GSPC
2024-10-04 04:00:00+00:00,5737.47998046875,5753.2099609375,5702.830078,5751.06982421875,3479400000,0,0,^GSPC
2024-10-07 04:00:00+00:00,5737.7998046875,5739.339844,5686.85009765625,5695.93994140625,3637790000,0,0,^GSPC
2024-10-08 04:00:00+00:00,5719.14013671875,5757.60009765625,5714.56005859375,5751.1298828125,3393400000,0,0,^GSPC
2024-10-09 04:00:00+00:00,5751.7998046875,5796.7998046875,5745.02001953125,5792.0400390625,3650340000,0,0,^GSPC
2024-10-10 04:00:00+00:00,5778.35986328125,5795.02978515625,5764.759766,5780.0498046875,3208790000,0,0,^GSPC
2024-10-11 04:00:00+00:00,5775.089844,5822.1298828125,5775.089844,5815.02978515625,3208720000,0,0,^GSPC
2024-10-14 04:00:00+00:00,5829.81005859375,5871.410156,5829.56982421875,5859.85009765625,3005250000,0,0,^GSPC
2024-10-15 04:00:00+00:00,5866.740234,5870.35986328125,5804.47998046875,5815.259766,3882120000,0,0,^GSPC
2024-10-16 04:00:00+00:00,5816.580078,5846.52001953125,5808.339844,5842.47021484375,3467230000,0,0,^GSPC
2024-10-17 04:00:00+00:00,5875.6201171875,5878.4599609375,5840.25,5841.47021484375,3480010000,0,0,^GSPC
2024-10-18 04:00:00+00:00,5859.43017578125,5872.169922,5846.10986328125,5864.669922,3374490000,0,0,^GSPC
2024-10-21 04:00:00+00:00,5857.81982421875,5866.919922,5824.7900390625,5853.97998046875,3407010000,0,0,^GSPC
2024-10-22 04:00:00+00:00,5832.7001953125,5863.0400390625,5821.169922,5851.2001953125,3342080000,0,0,^GSPC
2024-10-23 04:00:00+00:00,5834.5,5834.85009765625,5762.410156,5797.419922,3532650000,0,0,^GSPC
2024-10-24 04:00:00+00:00,5817.7998046875,5817.7998046875,5784.919922,5809.85986328125,3543030000,0,0,^GSPC
2024-10-25 04:00:00+00:00,5826.75,5862.81982421875,5799.97998046875,5808.1201171875,3501280000,0,0,^GSPC
2024-10-28 04:00:00+00:00,5833.93017578125,5842.919922,5823.080078,5823.52001953125,3691280000,0,0,^GSPC
2024-10-29 04:00:00+00:00,5819.68017578125,5847.18994140625,5802.169922,5832.919922,3879100000,0,0,^GSPC
2024-10-30 04:00:00+00:00,5832.64990234375,5850.93994140625,5811.27978515625,5813.669922,3851120000,0,0,^GSPC
2024-10-31 04:00:00+00:00,5775.339844,5775.339844,5702.85986328125,5705.4501953125,4425660000,0,0,^GSPC
2024-11-01 04:00:00+00:00,5723.22021484375,5772.52001953125,5723.22021484375,5728.7998046875,3796450000,0,0,^GSPC
2024-11-04 05:00:00+00:00,5725.14990234375,5741.43017578125,5696.509766,5712.68994140625,3602060000,0,0,^GSPC
2024-11-05 05:00:00+00:00,5722.43017578125,5783.43994140625,5722.10009765625,5782.759766,3768310000,0,0,^GSPC
2024-11-06 05:00:00+00:00,5864.89013671875,5936.14013671875,5864.89013671875,5929.0400390625,6329530000,0,0,^GSPC
2024-11-07 05:00:00+00:00,5947.2099609375,5983.839844,5947.2099609375,5973.10009765625,4925740000,0,0,^GSPC
2024-11-08 05:00:00+00:00,5976.759766,6012.4501953125,5976.759766,5995.5400390625,4666740000,0,0,^GSPC
2024-11-11 05:00:00+00:00,6008.85986328125,6017.31005859375,5986.68994140625,6001.35009765625,4333000000,0,0,^GSPC
