Date,Close,Volume,Stock Splits,Ticker
2023-12-19,195.9798889160156,40714100,0.0,AAPL
2023-12-20,193.88018798828125,52242800,0.0,AAPL
2023-12-21,193.7308807373047,46482500,0.0,AAPL
2023-12-22,192.6561889648437,37122800,0.0,AAPL
2023-12-26,192.10885620117188,28919300,0.0,AAPL
2023-12-27,192.20835876464844,48087700,0.0,AAPL
2023-12-28,192.63626098632807,34049900,0.0,AAPL
2023-12-29,191.5913848876953,42628800,0.0,AAPL
2024-01-02,184.73497009277344,82488700,0.0,AAPL
2024-01-03,183.3517608642578,58414500,0.0,AAPL
2024-01-04,181.023178100586,71983600,0.0,AAPL
2024-01-05,180.2967071533203,62303300,0.0,AAPL
2024-01-08,184.6553649902344,59144500,0.0,AAPL
2024-01-09,184.23741149902344,42841800,0.0,AAPL
2024-01-10,185.2823028564453,46792900,0.0,AAPL
2024-01-11,184.6852264404297,49128400,0.0,AAPL
2024-01-12,185.0136108398437,40444700,0.0,AAPL
2024-01-16,182.7347717285156,65603000,0.0,AAPL
2024-01-17,181.7893981933593,47317400,0.0,AAPL
2024-01-18,187.71041870117188,78005800,0.0,AAPL
2024-01-19,190.6261138916016,68741000,0.0,AAPL
2024-01-22,192.9447479248047,60133900,0.0,AAPL
2024-01-23,194.2284698486328,42355600,0.0,AAPL
2024-01-24,193.55177307128903,53631300,0.0,AAPL
2024-01-25,193.223388671875,54822100,0.0,AAPL
2024-01-26,191.48193359375,44594000,0.0,AAPL
2024-01-29,190.7952880859375,47145600,0.0,AAPL
2024-01-30,187.123275756836,55859400,0.0,AAPL
2024-01-31,183.5010223388672,55467800,0.0,AAPL
2024-02-01,185.9490509033203,64885400,0.0,AAPL
2024-02-02,184.94395446777344,102518000,0.0,AAPL
2024-02-05,186.76502990722656,69668800,0.0,AAPL
2024-02-06,188.3771514892578,43490800,0.0,AAPL
2024-02-07,188.4866180419922,53439000,0.0,AAPL
2024-02-08,187.4019317626953,40962000,0.0,AAPL
2024-02-09,188.1691436767578,45155200,0.0,AAPL
2024-02-12,186.4752655029297,41781900,0.0,AAPL
2024-02-13,184.37286376953125,56529500,0.0,AAPL
2024-02-14,183.486068725586,54630500,0.0,AAPL
2024-02-15,183.19712829589844,65434500,0.0,AAPL
2024-02-16,181.65269470214844,49701400,0.0,AAPL
2024-02-20,180.9054107666016,53665600,0.0,AAPL
2024-02-21,181.6626892089844,41529700,0.0,AAPL
2024-02-22,183.7052764892578,52292200,0.0,AAPL
2024-02-23,181.8619537353516,45119700,0.0,AAPL
2024-02-26,180.50686645507807,40867400,0.0,AAPL
2024-02-27,181.9715576171875,54318900,0.0,AAPL
2024-02-28,180.7659149169922,48953900,0.0,AAPL
2024-02-29,180.09832763671875,136682600,0.0,AAPL
2024-03-01,179.0122833251953,73488000,0.0,AAPL
2024-03-04,174.4687042236328,81510100,0.0,AAPL
2024-03-05,169.5066680908203,95132400,0.0,AAPL
2024-03-06,168.51025390625,68587700,0.0,AAPL
2024-03-07,168.3907012939453,71765100,0.0,AAPL
2024-03-08,170.11444091796875,76114600,0.0,AAPL
2024-03-11,172.12718200683594,60139500,0.0,AAPL
2024-03-12,172.60543823242188,59825400,0.0,AAPL
2024-03-13,170.51303100585938,52488700,0.0,AAPL
2024-03-14,172.37628173828125,72913500,0.0,AAPL
2024-03-15,171.99765014648438,121664700,0.0,AAPL
2024-03-18,173.0936737060547,75604200,0.0,AAPL
2024-03-19,175.44517517089844,55215200,0.0,AAPL
2024-03-20,178.02584838867188,53423100,0.0,AAPL
2024-03-21,170.7521514892578,106181300,0.0,AAPL
2024-03-22,171.65887451171875,71106600,0.0,AAPL
2024-03-25,170.23403930664062,54288300,0.0,AAPL
2024-03-26,169.09815979003906,57388400,0.0,AAPL
2024-03-27,172.68515014648438,60273300,0.0,AAPL
