Date,Close,Volume,Stock Splits,Ticker
2023-12-19,106.56413269042967,1053400,0.0,LDOS
2023-12-20,104.75360870361328,709700,0.0,LDOS
2023-12-21,105.45604705810548,526000,0.0,LDOS
2023-12-22,106.48499298095705,449500,0.0,LDOS
2023-12-26,106.75212860107422,572900,0.0,LDOS
2023-12-27,106.67298126220705,304100,0.0,LDOS
2023-12-28,106.79169464111328,295900,0.0,LDOS
2023-12-29,107.0885009765625,478400,0.0,LDOS
2024-01-02,106.85105895996094,709300,0.0,LDOS
2024-01-03,106.51468658447266,1084500,0.0,LDOS
2024-01-04,106.67298126220705,940300,0.0,LDOS
2024-01-05,107.58318328857422,1566500,0.0,LDOS
2024-01-08,108.99797058105467,764300,0.0,LDOS
2024-01-09,109.04744720458984,546000,0.0,LDOS
2024-01-10,108.5428695678711,587300,0.0,LDOS
2024-01-11,107.66233825683594,551400,0.0,LDOS
2024-01-12,109.01776885986328,451900,0.0,LDOS
2024-01-16,107.58318328857422,542800,0.0,LDOS
2024-01-17,107.35562896728516,592500,0.0,LDOS
2024-01-18,108.56266021728516,701700,0.0,LDOS
2024-01-19,108.71105194091795,505700,0.0,LDOS
2024-01-22,110.08627319335938,459500,0.0,LDOS
2024-01-23,109.39371490478516,379800,0.0,LDOS
2024-01-24,108.98809051513672,348000,0.0,LDOS
2024-01-25,109.55201721191406,531000,0.0,LDOS
2024-01-26,110.36328887939452,666900,0.0,LDOS
2024-01-29,110.32372283935548,544000,0.0,LDOS
2024-01-30,110.42266082763672,758700,0.0,LDOS
2024-01-31,109.29478454589844,571000,0.0,LDOS
2024-02-01,109.67073059082033,637400,0.0,LDOS
2024-02-02,109.74989318847656,428400,0.0,LDOS
2024-02-05,109.55201721191406,746800,0.0,LDOS
2024-02-06,110.96681213378906,609000,0.0,LDOS
2024-02-07,111.87702178955078,640600,0.0,LDOS
2024-02-08,112.06499481201172,779200,0.0,LDOS
2024-02-09,112.32222747802734,816700,0.0,LDOS
2024-02-12,113.34127044677734,1202000,0.0,LDOS
2024-02-13,119.98977661132812,2467200,0.0,LDOS
2024-02-14,120.20744323730467,1553500,0.0,LDOS
2024-02-15,120.89010620117188,1771600,0.0,LDOS
2024-02-16,122.51265716552734,1377000,0.0,LDOS
2024-02-20,122.18617248535156,1319600,0.0,LDOS
2024-02-21,122.63137817382812,1086300,0.0,LDOS
2024-02-22,123.4228744506836,1032200,0.0,LDOS
2024-02-23,124.71893310546876,1111900,0.0,LDOS
2024-02-26,124.35286712646484,1049000,0.0,LDOS
2024-02-27,125.2333984375,1066000,0.0,LDOS
2024-02-28,125.21360778808594,780700,0.0,LDOS
2024-02-29,126.4997787475586,1050000,0.0,LDOS
2024-03-01,126.0842514038086,834700,0.0,LDOS
2024-03-04,128.14212036132812,661700,0.0,LDOS
2024-03-05,127.9244613647461,688400,0.0,LDOS
2024-03-06,128.44882202148438,554200,0.0,LDOS
2024-03-07,128.40924072265625,917600,0.0,LDOS
2024-03-08,127.39019775390624,531100,0.0,LDOS
2024-03-11,125.8962631225586,656600,0.0,LDOS
2024-03-12,125.88638305664062,894000,0.0,LDOS
2024-03-13,126.70755004882812,837500,0.0,LDOS
2024-03-14,126.80677795410156,746200,0.0,LDOS
2024-03-15,126.93577575683594,1799700,0.0,LDOS
2024-03-18,125.37785339355467,1471700,0.0,LDOS
2024-03-19,126.89608764648438,734300,0.0,LDOS
2024-03-20,126.89608764648438,749000,0.0,LDOS
2024-03-21,128.15631103515625,516400,0.0,LDOS
2024-03-22,128.14639282226562,617300,0.0,LDOS
2024-03-25,127.23347473144533,440000,0.0,LDOS
2024-03-26,128.3647003173828,588200,0.0,LDOS
2024-03-27,129.5355987548828,669400,0.0,LDOS
2024-03-28,130.08139038085938,682700,0.0,LDOS
2024-04-01,129.4165496826172,444500,0.0,LDOS
2024-04-02,127.95784759521484,556000,0.0,LDOS
2024-04-03,128.01739501953125,719800,0.0,LDOS
2024-04-04,127.7197036743164,547100,0.0,LDOS
2024-04-05,127.67007446289062,688000,0.0,LDOS
2024-04-08,128.24563598632812,779800,0.0,LDOS
