Date,Close,Volume,Stock Splits,Ticker
2023-12-19,407.1244201660156,1344600,0.0,LIN
2023-12-20,401.4634704589844,1578500,0.0,LIN
2023-12-21,404.2000732421875,1534000,0.0,LIN
2023-12-22,405.7906494140625,838900,0.0,LIN
2023-12-26,404.9904479980469,619300,0.0,LIN
2023-12-27,406.2550354003906,850900,0.0,LIN
2023-12-28,404.8323364257813,814400,0.0,LIN
2023-12-29,405.7610168457031,975900,0.0,LIN
2024-01-02,404.6446533203125,1571900,0.0,LIN
2024-01-03,403.7851257324219,1536300,0.0,LIN
2024-01-04,403.6665954589844,1517800,0.0,LIN
2024-01-05,404.190185546875,1400100,0.0,LIN
2024-01-08,403.3702087402344,1142300,0.0,LIN
2024-01-09,401.7894592285156,1256200,0.0,LIN
2024-01-10,400.9892578125,1170600,0.0,LIN
2024-01-11,401.0682373046875,1110500,0.0,LIN
2024-01-12,403.99261474609375,849100,0.0,LIN
2024-01-16,401.7499694824219,1464700,0.0,LIN
2024-01-17,401.8487548828125,1369100,0.0,LIN
2024-01-18,402.935546875,1232200,0.0,LIN
2024-01-19,402.47119140625,2235800,0.0,LIN
2024-01-22,401.5721130371094,2105400,0.0,LIN
2024-01-23,402.9750671386719,1293900,0.0,LIN
2024-01-24,396.4446716308594,1594800,0.0,LIN
2024-01-25,398.6082763671875,1550900,0.0,LIN
2024-01-26,399.1714477539063,1146600,0.0,LIN
2024-01-29,400.7225036621094,1400400,0.0,LIN
2024-01-30,402.935546875,1647600,0.0,LIN
2024-01-31,399.9518737792969,1782000,0.0,LIN
2024-02-01,403.7258605957031,1893600,0.0,LIN
2024-02-02,402.1846618652344,2218100,0.0,LIN
2024-02-05,395.802490234375,3487800,0.0,LIN
2024-02-06,410.5525817871094,3227000,0.0,LIN
2024-02-07,411.8072814941406,1985600,0.0,LIN
2024-02-08,409.0114135742188,1488900,0.0,LIN
2024-02-09,414.3661193847656,1351500,0.0,LIN
2024-02-12,414.5538024902344,1272100,0.0,LIN
2024-02-13,411.2342834472656,1313300,0.0,LIN
2024-02-14,413.35833740234375,1345200,0.0,LIN
2024-02-15,423.5243835449219,1721600,0.0,LIN
2024-02-16,426.4289245605469,1460800,0.0,LIN
2024-02-20,430.706787109375,1869200,0.0,LIN
2024-02-21,434.1646118164063,1230900,0.0,LIN
2024-02-22,441.6434326171875,1386900,0.0,LIN
2024-02-23,442.1669921875,1164900,0.0,LIN
2024-02-26,439.5785827636719,1286000,0.0,LIN
2024-02-27,439.4402465820313,1086300,0.0,LIN
2024-02-28,445.7631530761719,1562400,0.0,LIN
2024-02-29,443.4118347167969,3684200,0.0,LIN
2024-03-01,443.797119140625,1656100,0.0,LIN
2024-03-04,450.1101379394531,2291800,0.0,LIN
2024-03-05,455.4055480957031,4102900,0.0,LIN
2024-03-06,458.0235900878906,2599800,0.0,LIN
2024-03-07,459.6834106445313,2514000,0.0,LIN
2024-03-08,456.9763488769531,2469200,0.0,LIN
2024-03-11,463.8228759765625,4251500,0.0,LIN
2024-03-12,465.7888793945313,3259400,0.0,LIN
2024-03-13,470.5550231933594,3240000,0.0,LIN
2024-03-14,469.6136779785156,3551300,0.0,LIN
2024-03-15,463.955810546875,33347400,0.0,LIN
2024-03-18,461.8551330566406,3026400,0.0,LIN
2024-03-19,462.4695129394531,1883100,0.0,LIN
2024-03-20,462.5289306640625,2146400,0.0,LIN
2024-03-21,462.0433654785156,2723800,0.0,LIN
