Date,Close,Volume,Stock Splits,Ticker
2023-12-19,139.201904296875,1445200,0.0,CTAS
2023-12-20,137.55471801757812,2088000,0.0,CTAS
2023-12-21,146.57083129882812,2682400,0.0,CTAS
2023-12-22,147.88510131835938,1873200,0.0,CTAS
2023-12-26,149.6714324951172,1288000,0.0,CTAS
2023-12-27,150.6105499267578,1065600,0.0,CTAS
2023-12-28,149.33851623535156,1175200,0.0,CTAS
2023-12-29,149.7285614013672,1136400,0.0,CTAS
2024-01-02,147.05776977539062,1556000,0.0,CTAS
2024-01-03,144.16836547851562,1530800,0.0,CTAS
2024-01-04,144.69009399414062,1291600,0.0,CTAS
2024-01-05,143.4180450439453,1160800,0.0,CTAS
2024-01-08,145.12486267089844,1703200,0.0,CTAS
2024-01-09,145.21926879882812,855600,0.0,CTAS
2024-01-10,145.84288024902344,938000,0.0,CTAS
2024-01-11,146.14845275878906,1117200,0.0,CTAS
2024-01-12,147.32858276367188,914400,0.0,CTAS
2024-01-16,146.22796630859375,1218000,0.0,CTAS
2024-01-17,146.30747985839844,1122400,0.0,CTAS
2024-01-18,147.23416137695312,1082400,0.0,CTAS
2024-01-19,148.8316650390625,1259600,0.0,CTAS
2024-01-22,149.44781494140625,967200,0.0,CTAS
2024-01-23,149.97950744628906,864000,0.0,CTAS
2024-01-24,148.55838012695312,1372400,0.0,CTAS
2024-01-25,148.697509765625,1079600,0.0,CTAS
2024-01-26,148.52362060546875,685600,0.0,CTAS
2024-01-29,149.56459045410156,1270400,0.0,CTAS
2024-01-30,151.2565155029297,1209200,0.0,CTAS
2024-01-31,150.20310974121094,2575600,0.0,CTAS
2024-02-01,153.42543029785156,1486000,0.0,CTAS
2024-02-02,153.86270141601562,1349200,0.0,CTAS
2024-02-05,152.94842529296875,1422800,0.0,CTAS
2024-02-06,153.51242065429688,1342400,0.0,CTAS
2024-02-07,154.43911743164062,1089600,0.0,CTAS
2024-02-08,153.33103942871094,1715600,0.0,CTAS
2024-02-09,153.5944061279297,1123600,0.0,CTAS
2024-02-12,152.46893310546875,1157200,0.0,CTAS
2024-02-13,150.54844665527344,1777200,0.0,CTAS
2024-02-14,152.5553741455078,1427200,0.0,CTAS
2024-02-15,154.63455200195312,1213200,0.0,CTAS
2024-02-16,153.0509033203125,1358800,0.0,CTAS
2024-02-20,153.04591369628906,1694000,0.0,CTAS
2024-02-21,154.04689025878906,1236000,0.0,CTAS
2024-02-22,156.14846801757812,1359200,0.0,CTAS
2024-02-23,157.64247131347656,712000,0.0,CTAS
2024-02-26,157.8516387939453,1778000,0.0,CTAS
2024-02-27,156.40992736816406,1094800,0.0,CTAS
2024-02-28,157.0498504638672,846000,0.0,CTAS
2024-02-29,156.5244598388672,1613200,0.0,CTAS
2024-03-01,156.46221923828125,1186400,0.0,CTAS
2024-03-04,156.6813201904297,892800,0.0,CTAS
2024-03-05,155.72268676757812,1320800,0.0,CTAS
2024-03-06,155.82476806640625,1308800,0.0,CTAS
2024-03-07,156.46719360351562,1022400,0.0,CTAS
2024-03-08,155.7176971435547,1213200,0.0,CTAS
2024-03-11,155.48861694335938,812800,0.0,CTAS
2024-03-12,156.0488739013672,1039600,0.0,CTAS
2024-03-13,155.19728088378906,1886000,0.0,CTAS
2024-03-14,156.79588317871094,1298000,0.0,CTAS
2024-03-15,156.2181854248047,2752800,0.0,CTAS
2024-03-18,155.61561584472656,1423600,0.0,CTAS
2024-03-19,156.2904052734375,1426400,0.0,CTAS
2024-03-20,158.1130828857422,1088000,0.0,CTAS
2024-03-21,159.89840698242188,1207600,0.0,CTAS
2024-03-22,159.2086944580078,1201600,0.0,CTAS
2024-03-25,158.27992248535156,1247600,0.0,CTAS
2024-03-26,157.71717834472656,1331200,0.0,CTAS
2024-03-27,170.72499084472656,4428400,0.0,CTAS
2024-03-28,171.07110595703125,2289600,0.0,CTAS
2024-04-01,169.45506286621094,1866400,0.0,CTAS
2024-04-02,168.25987243652344,2093200,0.0,CTAS
2024-04-03,169.0342559814453,1615600,0.0,CTAS
2024-04-04,165.46359252929688,1552800,0.0,CTAS
2024-04-05,167.74942016601562,1396000,0.0,CTAS
2024-04-08,168.67819213867188,1446000,0.0,CTAS
2024-04-09,168.75289916992188,1076400,0.0,CTAS
2024-04-10,167.0696563720703,1128800,0.0,CTAS
2024-04-11,167.1119842529297,1238000,0.0,CTAS
2024-04-12,166.4346923828125,1297200,0.0,CTAS
2024-04-15,165.515869140625,1848000,0.0,CTAS
2024-04-16,165.9740447998047,1361200,0.0,CTAS
2024-04-17,166.45960998535156,1183200,0.0,CTAS
2024-04-18,164.94815063476562,848800,0.0,CTAS
2024-04-19,164.66180419921875,1560400,0.0,CTAS
2024-04-22,165.58560180664062,1606400,0.0,CTAS
2024-04-23,165.91677856445312,2171200,0.0,CTAS
2024-04-24,165.3689727783203,3007600,0.0,CTAS
2024-04-25,165.64785766601562,1158800,0.0,CTAS
2024-04-26,165.89187622070312,1096800,0.0,CTAS
2024-04-29,165.7922821044922,1078000,0.0,CTAS
2024-04-30,163.92727661132812,1673600,0.0,CTAS
2024-05-01,165.23451232910156,1234800,0.0,CTAS
2024-05-02,164.91079711914062,1559200,0.0,CTAS
2024-05-03,167.83656311035156,1682800,0.0,CTAS
2024-05-06,170.73992919921875,1800400,0.0,CTAS
2024-05-07,172.5028533935547,1590400,0.0,CTAS
2024-05-08,171.94508361816406,1196400,0.0,CTAS
2024-05-09,173.36688232421875,1146400,0.0,CTAS
2024-05-10,174.3678741455078,879600,0.0,CTAS
2024-05-13,171.8380126953125,1083600,0.0,CTAS
2024-05-14,171.5735626220703,1456400,0.0,CTAS
2024-05-15,172.7461700439453,1166000,0.0,CTAS
2024-05-16,172.49168395996094,1011600,0.0,CTAS
2024-05-17,172.68128967285156,1206000,0.0,CTAS
2024-05-20,174.00857543945312,776000,0.0,CTAS
2024-05-21,174.6298065185547,1105600,0.0,CTAS
2024-05-22,175.08885192871094,747600,0.0,CTAS
2024-05-23,173.6617889404297,2041600,0.0,CTAS
2024-05-24,170.3535614013672,1996800,0.0,CTAS
2024-05-28,167.2399444580078,1807200,0.0,CTAS
2024-05-29,165.54092407226562,1709600,0.0,CTAS
2024-05-30,166.9654998779297,2023600,0.0,CTAS
2024-05-31,169.14602661132812,2588800,0.0,CTAS
2024-06-03,168.29278564453125,1708800,0.0,CTAS
2024-06-04,170.27122497558594,1559600,0.0,CTAS
2024-06-05,171.11199951171875,1196800,0.0,CTAS
2024-06-06,170.18890380859375,916000,0.0,CTAS
2024-06-07,170.19387817382812,834800,0.0,CTAS
2024-06-10,170.69285583496094,1163600,0.0,CTAS
2024-06-11,171.38644409179688,914000,0.0,CTAS
2024-06-12,172.76611328125,1038000,0.0,CTAS
2024-06-13,172.63638305664062,992400,0.0,CTAS
2024-06-14,173.5669708251953,864800,0.0,CTAS
2024-06-17,176.49847412109375,1575200,0.0,CTAS
2024-06-18,177.38914489746094,1828400,0.0,CTAS
2024-06-20,176.26644897460938,1486400,0.0,CTAS
2024-06-21,176.7654266357422,2529600,0.0,CTAS
2024-06-24,177.38665771484375,1671200,0.0,CTAS
2024-06-25,178.3671417236328,1174000,0.0,CTAS
2024-06-26,176.50845336914062,1664000,0.0,CTAS
2024-06-27,177.54632568359375,1470800,0.0,CTAS
2024-06-28,174.70713806152344,10214000,0.0,CTAS
2024-07-01,173.1702880859375,1559600,0.0,CTAS
2024-07-02,175.72506713867188,1426800,0.0,CTAS
