Date,Close,Volume,Stock Splits,Ticker
2023-12-19,40.75359344482422,15649800,0.0,NEM
2023-12-20,40.11941146850586,9283800,0.0,NEM
2023-12-21,40.42186737060547,7344200,0.0,NEM
2023-12-22,41.03654098510742,9132300,0.0,NEM
2023-12-26,40.89019012451172,4979200,0.0,NEM
2023-12-27,41.348751068115234,7687800,0.0,NEM
2023-12-28,40.68529510498047,6259400,0.0,NEM
2023-12-29,40.38283920288086,6985100,0.0,NEM
2024-01-02,39.91451644897461,8242900,0.0,NEM
2024-01-03,39.02666473388672,10382900,0.0,NEM
2024-01-04,39.14374542236328,8469100,0.0,NEM
2024-01-05,39.35839080810547,6832700,0.0,NEM
2024-01-08,39.251068115234375,6704000,0.0,NEM
2024-01-09,37.73878479003906,9638200,0.0,NEM
2024-01-10,37.02654647827149,8683300,0.0,NEM
2024-01-11,36.60700988769531,8390100,0.0,NEM
2024-01-12,36.72409057617188,9090700,0.0,NEM
2024-01-16,35.133750915527344,11303300,0.0,NEM
2024-01-17,33.8848991394043,16109300,0.0,NEM
2024-01-18,33.77758026123047,10762700,0.0,NEM
2024-01-19,33.73855209350586,10704800,0.0,NEM
2024-01-22,34.14833068847656,11795400,0.0,NEM
2024-01-23,34.499568939208984,7507800,0.0,NEM
2024-01-24,33.60195541381836,13515300,0.0,NEM
2024-01-25,33.65074157714844,10949000,0.0,NEM
2024-01-26,33.37755584716797,9500000,0.0,NEM
2024-01-29,33.806846618652344,13098200,0.0,NEM
2024-01-30,33.670249938964844,7633200,0.0,NEM
2024-01-31,33.670249938964844,12557200,0.0,NEM
2024-02-01,34.74348449707031,11872700,0.0,NEM
2024-02-02,33.572689056396484,17115300,0.0,NEM
2024-02-05,32.548240661621094,12077100,0.0,NEM
2024-02-06,32.840938568115234,9501600,0.0,NEM
2024-02-07,32.831180572509766,8250000,0.0,NEM
2024-02-08,32.52872467041016,8156100,0.0,NEM
2024-02-09,31.99210548400879,10676900,0.0,NEM
2024-02-12,32.74337387084961,9856400,0.0,NEM
2024-02-13,31.26035690307617,14169900,0.0,NEM
2024-02-14,31.33840751647949,9943400,0.0,NEM
2024-02-15,32.27505111694336,11095200,0.0,NEM
2024-02-16,32.616539001464844,9464900,0.0,NEM
2024-02-20,32.38236999511719,9491000,0.0,NEM
2024-02-21,32.616539001464844,13382800,0.0,NEM
2024-02-22,30.138341903686523,30588400,0.0,NEM
2024-02-23,30.51885223388672,21714400,0.0,NEM
2024-02-26,29.279756546020508,23497000,0.0,NEM
2024-02-27,29.133405685424805,13232800,0.0,NEM
2024-02-28,29.143159866333008,12681600,0.0,NEM
2024-02-29,30.489580154418945,18472200,0.0,NEM
2024-03-01,31.16279029846192,17000700,0.0,NEM
2024-03-04,32.92300796508789,28767800,0.0,NEM
2024-03-05,32.78533935546875,16332900,0.0,NEM
2024-03-06,33.0606803894043,13627000,0.0,NEM
2024-03-07,33.32619094848633,10845300,0.0,NEM
2024-03-08,33.34585952758789,13720200,0.0,NEM
2024-03-11,34.65373229980469,20370400,0.0,NEM
2024-03-12,33.31635665893555,14192200,0.0,NEM
2024-03-13,33.7982063293457,15764600,0.0,NEM
2024-03-14,33.640865325927734,18926700,0.0,NEM
2024-03-15,33.31635665893555,53027700,0.0,NEM
2024-03-18,33.84737014770508,14967400,0.0,NEM
2024-03-19,33.00168228149414,13681800,0.0,NEM
2024-03-20,33.7293701171875,11577700,0.0,NEM
2024-03-21,33.955543518066406,13157300,0.0,NEM
2024-03-22,33.208187103271484,9514500,0.0,NEM
2024-03-25,33.35568618774414,9284100,0.0,NEM
2024-03-26,33.43436050415039,9555900,0.0,NEM
2024-03-27,34.66356658935547,10667000,0.0,NEM
2024-03-28,35.24374771118164,14877900,0.0,NEM
2024-04-01,35.823936462402344,12495800,0.0,NEM
2024-04-02,36.17794418334961,15006800,0.0,NEM
2024-04-03,36.61062240600586,15548100,0.0,NEM
2024-04-04,37.092472076416016,16421300,0.0,NEM
2024-04-05,38.99036407470703,21084700,0.0,NEM
2024-04-08,38.74452590942383,16286200,0.0,NEM
2024-04-09,39.01002883911133,14876200,0.0,NEM
2024-04-10,38.41018295288086,12584300,0.0,NEM
2024-04-11,38.420013427734375,11538200,0.0,NEM
2024-04-12,37.99716567993164,24329800,0.0,NEM
2024-04-15,37.80049514770508,11524300,0.0,NEM
2024-04-16,37.475982666015625,11832700,0.0,NEM
2024-04-17,37.91849899291992,10811300,0.0,NEM
2024-04-18,37.90866088867188,6426700,0.0,NEM
2024-04-19,38.37084579467773,10435500,0.0,NEM
2024-04-22,36.836795806884766,14173400,0.0,NEM
2024-04-23,37.082637786865234,12186900,0.0,NEM
2024-04-24,37.95783233642578,11977200,0.0,NEM
2024-04-25,42.68781280517578,36611600,0.0,NEM
2024-04-26,42.01912307739258,14689200,0.0,NEM
2024-04-29,41.55693817138672,12316500,0.0,NEM
2024-04-30,39.96389389038086,13547700,0.0,NEM
2024-05-01,39.9048957824707,12105900,0.0,NEM
2024-05-02,40.36707305908203,8164500,0.0,NEM
2024-05-03,39.98356246948242,7306300,0.0,NEM
2024-05-06,40.701416015625,7717700,0.0,NEM
2024-05-07,40.75058364868164,7500600,0.0,NEM
2024-05-08,40.84892272949219,7845400,0.0,NEM
2024-05-09,42.12729644775391,9894000,0.0,NEM
2024-05-10,41.78311538696289,7961200,0.0,NEM
2024-05-13,41.75361633300781,6133200,0.0,NEM
2024-05-14,41.86178588867188,7143500,0.0,NEM
2024-05-15,42.47146987915039,7710100,0.0,NEM
2024-05-16,42.12729644775391,7712600,0.0,NEM
2024-05-17,43.012325286865234,10168800,0.0,NEM
2024-05-20,43.7006721496582,8365500,0.0,NEM
2024-05-21,43.30733489990234,6702600,0.0,NEM
2024-05-22,41.68478012084961,9619600,0.0,NEM
2024-05-23,40.5440788269043,9367000,0.0,NEM
2024-05-24,41.2816047668457,6231700,0.0,NEM
2024-05-28,41.69461441040039,7505200,0.0,NEM
2024-05-29,40.9472541809082,8477700,0.0,NEM
2024-05-30,41.19309616088867,5869000,0.0,NEM
2024-05-31,41.24226379394531,14031100,0.0,NEM
2024-06-03,41.19309616088867,7828900,0.0,NEM
2024-06-04,40.09501266479492,9173500,0.0,NEM
2024-06-05,40.65889358520508,6110800,0.0,NEM
2024-06-06,42.04386901855469,9956300,0.0,NEM
2024-06-07,39.92683792114258,9087900,0.0,NEM
2024-06-10,40.856746673583984,6295000,0.0,NEM
2024-06-11,40.21372604370117,7277200,0.0,NEM
2024-06-12,40.550079345703125,5347600,0.0,NEM
2024-06-13,40.12469100952149,5239600,0.0,NEM
2024-06-14,40.38190078735352,5505300,0.0,NEM
2024-06-17,40.47093200683594,6201400,0.0,NEM
2024-06-18,41.34149169921875,7185200,0.0,NEM
2024-06-20,42.35054397583008,8881100,0.0,NEM
2024-06-21,41.80644226074219,16655600,0.0,NEM
2024-06-24,42.14279174804688,7214800,0.0,NEM
2024-06-25,41.45030975341797,6297300,0.0,NEM
2024-06-26,41.00514221191406,6484800,0.0,NEM
2024-06-27,41.39095306396485,5648700,0.0,NEM
2024-06-28,41.42062759399414,10265500,0.0,NEM
2024-07-01,41.20299530029297,4457300,0.0,NEM
2024-07-02,41.26234436035156,6301100,0.0,NEM
2024-07-03,42.983673095703125,5732500,0.0,NEM
2024-07-05,44.03229522705078,10350200,0.0,NEM
2024-07-08,43.656375885009766,6158400,0.0,NEM
2024-07-09,43.41894912719727,4859200,0.0,NEM
2024-07-10,44.97210311889648,8403000,0.0,NEM
2024-07-11,46.66374588012695,11445200,0.0,NEM
2024-07-12,47.00009536743164,7345100,0.0,NEM
2024-07-15,46.84181594848633,5720800,0.0,NEM
2024-07-16,47.80140686035156,8036200,0.0,NEM
2024-07-17,47.7519416809082,8195900,0.0,NEM
2024-07-18,47.00009536743164,7263500,0.0,NEM
2024-07-19,46.49557495117188,6268700,0.0,NEM
2024-07-22,46.78246307373047,5091600,0.0,NEM
2024-07-23,46.5648193359375,5870000,0.0,NEM
2024-07-24,47.18806076049805,11682600,0.0,NEM
2024-07-25,45.20952606201172,12536300,0.0,NEM
2024-07-26,46.22846984863281,8371500,0.0,NEM
2024-07-29,46.77256774902344,8177100,0.0,NEM
2024-07-30,46.90117263793945,5645700,0.0,NEM
2024-07-31,48.54335784912109,10786000,0.0,NEM
2024-08-01,49.01820373535156,9913200,0.0,NEM
2024-08-02,47.9893684387207,11810500,0.0,NEM
2024-08-05,46.52524948120117,11508600,0.0,NEM
2024-08-06,47.08913040161133,8758700,0.0,NEM
2024-08-07,45.90201568603516,5663600,0.0,NEM
2024-08-08,47.19795608520508,5991800,0.0,NEM
2024-08-09,47.19795608520508,3632000,0.0,NEM
2024-08-12,48.266361236572266,6069200,0.0,NEM
2024-08-13,48.49389266967773,5218800,0.0,NEM
2024-08-14,48.612606048583984,6167900,0.0,NEM
2024-08-15,48.7807846069336,5118900,0.0,NEM
2024-08-16,49.671119689941406,8496900,0.0,NEM
2024-08-19,50.64060592651367,6410000,0.0,NEM
2024-08-20,50.89781188964844,6338600,0.0,NEM
2024-08-21,51.31330490112305,5117300,0.0,NEM
2024-08-22,50.85824203491211,5349300,0.0,NEM
2024-08-23,51.481483459472656,4569300,0.0,NEM
2024-08-26,51.69911956787109,5278000,0.0,NEM
2024-08-27,52.1343994140625,5115300,0.0,NEM
2024-08-28,51.273738861083984,5077600,0.0,NEM
2024-08-29,52.60924911499024,6720500,0.0,NEM
2024-08-30,52.816993713378906,8672500,0.0,NEM
2024-09-03,51.709014892578125,8026000,0.0,NEM
