Date,Close,Volume,Stock Splits,Ticker
2023-12-19,86.31826782226562,3151101,0.0,MMM
2023-12-20,84.22225952148438,3883890,0.0,MMM
2023-12-21,85.7577133178711,2624263,0.0,MMM
2023-12-22,86.38325500488281,2728913,0.0,MMM
2023-12-26,87.829345703125,3332176,0.0,MMM
2023-12-27,88.3411636352539,2922785,0.0,MMM
2023-12-28,89.11295318603516,3360282,0.0,MMM
2023-12-29,88.8123550415039,2887622,0.0,MMM
2024-01-02,89.36479187011719,3321053,0.0,MMM
2024-01-03,87.56938171386719,3547575,0.0,MMM
2024-01-04,87.87809753417969,3319976,0.0,MMM
2024-01-05,88.21929931640625,1991579,0.0,MMM
2024-01-08,88.43864440917969,2535042,0.0,MMM
2024-01-09,88.63362884521484,2939768,0.0,MMM
2024-01-10,87.98370361328125,2391761,0.0,MMM
2024-01-11,88.48739624023438,3212217,0.0,MMM
2024-01-12,87.83747100830078,3490526,0.0,MMM
2024-01-16,87.447509765625,3631534,0.0,MMM
2024-01-17,86.1801528930664,3156842,0.0,MMM
2024-01-18,86.4726333618164,2981748,0.0,MMM
2024-01-19,87.54500579833984,3910322,0.0,MMM
2024-01-22,87.75623321533203,5879656,0.0,MMM
2024-01-23,78.07234191894531,32544236,0.0,MMM
2024-01-24,75.74885559082031,11202454,0.0,MMM
2024-01-25,77.974853515625,7322988,0.0,MMM
2024-01-26,77.98296356201172,4449359,0.0,MMM
2024-01-29,78.29981231689453,4544800,0.0,MMM
2024-01-30,77.78799438476562,3827798,0.0,MMM
2024-01-31,76.65062713623047,8260533,0.0,MMM
2024-02-01,77.91797637939453,3943571,0.0,MMM
2024-02-02,77.07306671142578,4440030,0.0,MMM
2024-02-05,75.33452606201172,5354372,0.0,MMM
2024-02-06,76.17130279541016,4453186,0.0,MMM
2024-02-07,76.23629760742188,4521956,0.0,MMM
2024-02-08,75.71636199951172,4741303,0.0,MMM
2024-02-09,75.4726333618164,4388244,0.0,MMM
2024-02-12,76.87809753417969,4893673,0.0,MMM
2024-02-13,75.27765655517578,5496338,0.0,MMM
2024-02-14,75.08267974853516,6024132,0.0,MMM
2024-02-15,76.2967529296875,4559391,0.0,MMM
2024-02-16,75.36348724365234,5345522,0.0,MMM
2024-02-20,75.83424377441406,5174614,0.0,MMM
2024-02-21,75.74340057373047,4065563,0.0,MMM
2024-02-22,76.1728744506836,5083837,0.0,MMM
2024-02-23,76.4619369506836,3774217,0.0,MMM
2024-02-26,75.83424377441406,3914388,0.0,MMM
2024-02-27,76.23067474365234,2736807,0.0,MMM
2024-02-28,75.53692626953125,3543030,0.0,MMM
2024-02-29,76.08202362060547,6169446,0.0,MMM
2024-03-01,75.8672866821289,4064128,0.0,MMM
2024-03-04,75.5204086303711,6678703,0.0,MMM
2024-03-05,76.55278015136719,5251636,0.0,MMM
2024-03-06,76.4123764038086,3591349,0.0,MMM
2024-03-07,76.4949722290039,3751613,0.0,MMM
2024-03-08,77.5521240234375,4925846,0.0,MMM
2024-03-11,77.67601013183594,4206571,0.0,MMM
2024-03-12,81.53297424316406,16737302,0.0,MMM
2024-03-13,85.9515380859375,12935338,0.0,MMM
2024-03-14,85.16693115234375,8282539,0.0,MMM
2024-03-15,86.7196273803711,32098966,0.0,MMM
2024-03-18,86.55445098876953,6622491,0.0,MMM
2024-03-19,86.98392486572266,6987869,0.0,MMM
2024-03-20,89.28817749023438,8390299,0.0,MMM
2024-03-21,89.0899658203125,7886663,0.0,MMM
2024-03-22,88.18973541259766,5321243,0.0,MMM
2024-03-25,86.58748626708984,6680019,0.0,MMM
2024-03-26,84.76223754882812,7279693,0.0,MMM
2024-03-27,86.38101959228516,4641676,0.0,MMM
2024-03-28,87.60334777832031,5245776,0.0,MMM
2024-04-01,92.8708724975586,13004800,1.196,MMM
2024-04-02,91.70529174804688,8912000,0.0,MMM
2024-04-03,92.05101776123048,6060200,0.0,MMM
2024-04-04,89.43341064453125,5864200,0.0,MMM
2024-04-05,89.91741180419922,3513600,0.0,MMM
2024-04-08,90.8064193725586,3706700,0.0,MMM
2024-04-09,91.47811126708984,4237700,0.0,MMM
2024-04-10,91.49786376953124,3494900,0.0,MMM
2024-04-11,92.0411376953125,2993700,0.0,MMM
2024-04-12,90.19400024414062,3590100,0.0,MMM
2024-04-15,90.1841278076172,3674800,0.0,MMM
2024-04-16,89.93717193603516,3037000,0.0,MMM
2024-04-17,89.84827423095703,3421600,0.0,MMM
2024-04-18,90.36192321777344,3069400,0.0,MMM
2024-04-19,91.14225769042967,3588000,0.0,MMM
2024-04-22,91.4879913330078,2992900,0.0,MMM
2024-04-23,91.86334228515624,3729800,0.0,MMM
2024-04-24,90.89531707763672,3813400,0.0,MMM
2024-04-25,90.29277801513672,2954800,0.0,MMM
2024-04-26,90.7076416015625,4520900,0.0,MMM
2024-04-29,91.03360748291016,4905000,0.0,MMM
2024-04-30,95.3304443359375,16731900,0.0,MMM
2024-05-01,97.23685455322266,11062600,0.0,MMM
2024-05-02,95.62677001953124,6317100,0.0,MMM
2024-05-03,95.96261596679688,4818500,0.0,MMM
2024-05-06,95.40946197509766,4329500,0.0,MMM
2024-05-07,94.37229919433594,4409000,0.0,MMM
2024-05-08,95.17240142822266,3489900,0.0,MMM
2024-05-09,96.14041900634766,2584200,0.0,MMM
2024-05-10,97.72086334228516,4157900,0.0,MMM
2024-05-13,98.41230010986328,5578700,0.0,MMM
2024-05-14,98.8568115234375,2973100,0.0,MMM
2024-05-15,100.00263214111328,4203300,0.0,MMM
2024-05-16,103.5783920288086,8384500,0.0,MMM
