Date,Close,Volume,Stock Splits,Ticker
2023-12-19,489.4299926757813,505500,0.0,ULTA
2023-12-20,477.5700073242188,530300,0.0,ULTA
2023-12-21,477.4700012207031,581700,0.0,ULTA
2023-12-22,471.3599853515625,513900,0.0,ULTA
2023-12-26,477.3800048828125,497900,0.0,ULTA
2023-12-27,483.260009765625,369400,0.0,ULTA
2023-12-28,486.8399963378906,328900,0.0,ULTA
2023-12-29,489.989990234375,460800,0.0,ULTA
2024-01-02,486.6099853515625,480700,0.0,ULTA
2024-01-03,473.8200073242188,594800,0.0,ULTA
2024-01-04,468.9200134277344,481300,0.0,ULTA
2024-01-05,471.1199951171875,473500,0.0,ULTA
2024-01-08,482.9599914550781,622700,0.0,ULTA
2024-01-09,485.05999755859375,567900,0.0,ULTA
2024-01-10,480.9100036621094,462900,0.0,ULTA
2024-01-11,482.8299865722656,555300,0.0,ULTA
2024-01-12,482.0799865722656,443200,0.0,ULTA
2024-01-16,476.010009765625,761100,0.0,ULTA
2024-01-17,472.760009765625,440100,0.0,ULTA
2024-01-18,475.5,402100,0.0,ULTA
2024-01-19,472.5700073242188,517100,0.0,ULTA
2024-01-22,476.8999938964844,436900,0.0,ULTA
2024-01-23,479.8999938964844,525400,0.0,ULTA
2024-01-24,478.7699890136719,560000,0.0,ULTA
2024-01-25,493.2200012207031,798100,0.0,ULTA
2024-01-26,493.5899963378906,706400,0.0,ULTA
2024-01-29,507.989990234375,910700,0.0,ULTA
2024-01-30,508.739990234375,831700,0.0,ULTA
2024-01-31,502.0499877929688,561400,0.0,ULTA
2024-02-01,503.5199890136719,551300,0.0,ULTA
2024-02-02,505.3299865722656,590300,0.0,ULTA
2024-02-05,502.3800048828125,620200,0.0,ULTA
2024-02-06,502.0,636500,0.0,ULTA
2024-02-07,514.0399780273438,799900,0.0,ULTA
2024-02-08,519.1199951171875,667900,0.0,ULTA
2024-02-09,522.6300048828125,489500,0.0,ULTA
2024-02-12,525.0599975585938,529600,0.0,ULTA
2024-02-13,531.0599975585938,753500,0.0,ULTA
2024-02-14,526.5900268554688,543700,0.0,ULTA
2024-02-15,529.8800048828125,467800,0.0,ULTA
2024-02-16,532.0900268554688,353300,0.0,ULTA
2024-02-20,541.2899780273438,702300,0.0,ULTA
2024-02-21,538.7899780273438,723000,0.0,ULTA
2024-02-22,544.0599975585938,478700,0.0,ULTA
2024-02-23,549.780029296875,371700,0.0,ULTA
2024-02-26,556.3200073242188,396100,0.0,ULTA
2024-02-27,561.4099731445312,428100,0.0,ULTA
2024-02-28,559.1599731445312,343800,0.0,ULTA
2024-02-29,548.5599975585938,1022500,0.0,ULTA
2024-03-01,549.97998046875,548700,0.0,ULTA
2024-03-04,546.5399780273438,481400,0.0,ULTA
2024-03-05,549.4600219726562,545100,0.0,ULTA
2024-03-06,548.2999877929688,457900,0.0,ULTA
2024-03-07,548.3200073242188,371900,0.0,ULTA
2024-03-08,540.219970703125,499400,0.0,ULTA
2024-03-11,548.5599975585938,626200,0.0,ULTA
2024-03-12,555.5700073242188,558200,0.0,ULTA
2024-03-13,567.1799926757812,815600,0.0,ULTA
2024-03-14,565.4400024414062,1399900,0.0,ULTA
2024-03-15,535.97998046875,2890900,0.0,ULTA
2024-03-18,532.3300170898438,1064500,0.0,ULTA
2024-03-19,529.0800170898438,811500,0.0,ULTA
2024-03-20,523.9600219726562,694700,0.0,ULTA
2024-03-21,523.5499877929688,967900,0.0,ULTA
2024-03-22,520.3699951171875,1061000,0.0,ULTA
2024-03-25,505.5700073242188,773700,0.0,ULTA
2024-03-26,514.3400268554688,866700,0.0,ULTA
2024-03-27,513.52001953125,923000,0.0,ULTA
2024-03-28,522.8800048828125,804500,0.0,ULTA
2024-04-01,529.010009765625,647000,0.0,ULTA
2024-04-02,519.6799926757812,609400,0.0,ULTA
2024-04-03,439.9800109863281,4214300,0.0,ULTA
2024-04-04,448.6400146484375,2916900,0.0,ULTA
2024-04-05,444.75,1285600,0.0,ULTA
2024-04-08,452.7799987792969,967300,0.0,ULTA
2024-04-09,454.7999877929688,595000,0.0,ULTA
2024-04-10,450.9500122070313,876100,0.0,ULTA
2024-04-11,447.9100036621094,450200,0.0,ULTA
