Date,Close,Volume,Stock Splits,Ticker
2023-12-19,281.037841796875,226300,0.0,SNA
2023-12-20,276.7426452636719,274300,0.0,SNA
2023-12-21,279.5476379394531,174700,0.0,SNA
2023-12-22,280.6482849121094,134500,0.0,SNA
2023-12-26,282.3624267578125,170300,0.0,SNA
2023-12-27,282.6351318359375,179800,0.0,SNA
2023-12-28,282.39166259765625,163700,0.0,SNA
2023-12-29,281.3202819824219,158200,0.0,SNA
2024-01-02,281.222900390625,211000,0.0,SNA
2024-01-03,275.4764709472656,200100,0.0,SNA
2024-01-04,274.7265625,160200,0.0,SNA
2024-01-05,273.6162109375,178500,0.0,SNA
2024-01-08,275.42779541015625,219600,0.0,SNA
2024-01-09,273.6259765625,240300,0.0,SNA
2024-01-10,275.1355895996094,157400,0.0,SNA
2024-01-11,276.7231750488281,183300,0.0,SNA
2024-01-12,276.52838134765625,110500,0.0,SNA
2024-01-16,277.6192321777344,270900,0.0,SNA
2024-01-17,275.64208984375,161200,0.0,SNA
2024-01-18,277.5412902832031,127600,0.0,SNA
2024-01-19,279.3918151855469,180200,0.0,SNA
2024-01-22,281.4079284667969,139500,0.0,SNA
2024-01-23,281.2813415527344,121800,0.0,SNA
2024-01-24,278.8269348144531,173300,0.0,SNA
2024-01-25,281.037841796875,150200,0.0,SNA
2024-01-26,282.11895751953125,164500,0.0,SNA
2024-01-29,284.2519226074219,273200,0.0,SNA
2024-01-30,286.6478576660156,197800,0.0,SNA
2024-01-31,282.3819274902344,277800,0.0,SNA
2024-02-01,282.498779296875,414800,0.0,SNA
2024-02-02,284.9921264648437,163200,0.0,SNA
2024-02-05,283.9110717773437,186800,0.0,SNA
2024-02-06,285.78106689453125,190800,0.0,SNA
2024-02-07,286.8329162597656,263700,0.0,SNA
2024-02-08,259.1040954589844,776400,0.0,SNA
2024-02-09,255.59783935546875,472000,0.0,SNA
2024-02-12,260.7696228027344,360700,0.0,SNA
2024-02-13,255.26670837402344,340200,0.0,SNA
2024-02-14,256.2893981933594,314500,0.0,SNA
2024-02-15,261.9967956542969,278000,0.0,SNA
2024-02-16,260.2825927734375,313300,0.0,SNA
2024-02-20,262.0357666015625,393200,0.0,SNA
2024-02-21,262.1136779785156,266700,0.0,SNA
2024-02-22,264.16876220703125,309300,0.0,SNA
2024-02-23,265.7182312011719,192400,0.0,SNA
2024-02-26,265.9731750488281,245400,0.0,SNA
2024-02-27,268.4739990234375,276800,0.0,SNA
2024-02-28,269.8763427734375,299200,0.0,SNA
2024-02-29,270.3372802734375,398400,0.0,SNA
2024-03-01,271.9456481933594,216100,0.0,SNA
2024-03-04,279.01641845703125,462000,0.0,SNA
2024-03-05,277.5747985839844,416700,0.0,SNA
2024-03-06,280.14422607421875,229200,0.0,SNA
2024-03-07,288.92138671875,516000,0.0,SNA
2024-03-08,289.5392150878906,491100,0.0,SNA
2024-03-11,286.55792236328125,383700,0.0,SNA
2024-03-12,289.3136901855469,278000,0.0,SNA
2024-03-13,289.0685119628906,375300,0.0,SNA
2024-03-14,285.2339782714844,390500,0.0,SNA
2024-03-15,283.6158752441406,1995400,0.0,SNA
2024-03-18,281.78192138671875,380400,0.0,SNA
2024-03-19,283.6256408691406,380600,0.0,SNA
2024-03-20,286.3716125488281,229200,0.0,SNA
2024-03-21,287.5189819335937,406200,0.0,SNA
2024-03-22,285.9989318847656,273300,0.0,SNA
2024-03-25,286.2539367675781,227700,0.0,SNA
2024-03-26,285.3516845703125,322200,0.0,SNA
2024-03-27,291.2063903808594,242400,0.0,SNA
2024-03-28,290.5002746582031,241600,0.0,SNA
2024-04-01,288.9410095214844,263700,0.0,SNA
2024-04-02,286.45001220703125,283300,0.0,SNA
2024-04-03,286.8619384765625,257200,0.0,SNA
2024-04-04,287.5484313964844,268800,0.0,SNA
2024-04-05,287.10711669921875,210200,0.0,SNA
2024-04-08,287.646484375,222200,0.0,SNA
2024-04-09,288.3133544921875,240600,0.0,SNA
2024-04-10,286.440185546875,252700,0.0,SNA
2024-04-11,285.9106750488281,303400,0.0,SNA
2024-04-12,283.9884948730469,348000,0.0,SNA
2024-04-15,280.3108825683594,315000,0.0,SNA
2024-04-16,276.9962158203125,355900,0.0,SNA
2024-04-17,278.02593994140625,437800,0.0,SNA
2024-04-18,256.7056884765625,862100,0.0,SNA
2024-04-19,263.6097412109375,522100,0.0,SNA
2024-04-22,263.3743896484375,374400,0.0,SNA
2024-04-23,266.1007080078125,289200,0.0,SNA
2024-04-24,268.3072509765625,299000,0.0,SNA
2024-04-25,264.9435119628906,261200,0.0,SNA
2024-04-26,265.4730529785156,237100,0.0,SNA
2024-04-29,266.9931335449219,267800,0.0,SNA
2024-04-30,262.78594970703125,325800,0.0,SNA
2024-05-01,262.5702209472656,358800,0.0,SNA
2024-05-02,261.7170104980469,339500,0.0,SNA
2024-05-03,265.7967224121094,262500,0.0,SNA
2024-05-06,269.2879638671875,173300,0.0,SNA
2024-05-07,271.5140991210937,224900,0.0,SNA
2024-05-08,270.5824584960937,296100,0.0,SNA
2024-05-09,274.6915588378906,156300,0.0,SNA
2024-05-10,275.4859313964844,137400,0.0,SNA
