Date,Close,Volume,StockSplits,Ticker
2023-12-19,357.6867370605469,371600,0.0,WST
2023-12-20,348.882080078125,445100,0.0,WST
2023-12-21,353.1446228027344,320300,0.0,WST
2023-12-22,354.3126220703125,479600,0.0,WST
2023-12-26,356.7184143066406,236300,0.0,WST
2023-12-27,355.260986328125,223000,0.0,WST
2023-12-28,354.3126220703125,197100,0.0,WST
2023-12-29,351.5074768066406,254500,0.0,WST
2024-01-02,348.0834655761719,730200,0.0,WST
2024-01-03,337.6815795898437,509000,0.0,WST
2024-01-04,339.7280578613281,503600,0.0,WST
2024-01-05,338.8895263671875,427900,0.0,WST
2024-01-08,351.23797607421875,422300,0.0,WST
2024-01-09,348.7323303222656,670800,0.0,WST
2024-01-10,356.5387268066406,258700,0.0,WST
2024-01-11,354.0131225585937,337600,0.0,WST
2024-01-12,346.1667785644531,351400,0.0,WST
2024-01-16,345.89727783203125,381700,0.0,WST
2024-01-17,338.91943359375,228900,0.0,WST
2024-01-18,342.2735900878906,314800,0.0,WST
2024-01-19,342.1438293457031,385800,0.0,WST
2024-01-22,346.5061950683594,304800,0.0,WST
2024-01-23,351.01837158203125,323500,0.0,WST
2024-01-24,348.1034545898437,421600,0.0,WST
2024-01-25,353.60382080078125,382100,0.0,WST
2024-01-26,360.7314147949219,503200,0.0,WST
2024-01-29,369.85552978515625,557600,0.0,WST
2024-01-30,375.63861083984375,605700,0.0,WST
2024-01-31,372.582275390625,688700,0.0,WST
2024-02-01,381.0420837402344,484300,0.0,WST
2024-02-02,380.5626525878906,620100,0.0,WST
2024-02-05,397.1427612304688,920300,0.0,WST
2024-02-06,397.7919616699219,772100,0.0,WST
2024-02-07,412.5042724609375,657600,0.0,WST
2024-02-08,410.4067993164063,353100,0.0,WST
2024-02-09,409.1483459472656,337300,0.0,WST
2024-02-12,406.1419677734375,348200,0.0,WST
2024-02-13,398.1116027832031,485700,0.0,WST
2024-02-14,407.7000427246094,544600,0.0,WST
2024-02-15,350.2790832519531,3178600,0.0,WST
2024-02-16,361.6154174804688,1427800,0.0,WST
2024-02-20,349.7597045898437,948000,0.0,WST
2024-02-21,355.7724914550781,523400,0.0,WST
2024-02-22,359.468017578125,537700,0.0,WST
2024-02-23,366.99896240234375,488600,0.0,WST
2024-02-26,362.8539733886719,429400,0.0,WST
2024-02-27,357.8599548339844,415900,0.0,WST
2024-02-28,356.8811340332031,423000,0.0,WST
2024-02-29,357.92987060546875,521600,0.0,WST
2024-03-01,358.2894592285156,327800,0.0,WST
2024-03-04,358.3593444824219,478500,0.0,WST
2024-03-05,351.527587890625,518900,0.0,WST
2024-03-06,353.8847351074219,424100,0.0,WST
2024-03-07,361.725341796875,939300,0.0,WST
2024-03-08,358.5191955566406,320000,0.0,WST
2024-03-11,357.09088134765625,369800,0.0,WST
2024-03-12,377.5362854003906,1034500,0.0,WST
2024-03-13,385.2869873046875,697400,0.0,WST
2024-03-14,398.91064453125,802900,0.0,WST
2024-03-15,387.1547546386719,756100,0.0,WST
2024-03-18,395.2450256347656,522800,0.0,WST
2024-03-19,395.2150573730469,493100,0.0,WST
2024-03-20,393.6269836425781,302500,0.0,WST
2024-03-21,395.4148559570313,318300,0.0,WST
2024-03-22,393.44720458984375,403800,0.0,WST
2024-03-25,387.9238586425781,362600,0.0,WST
2024-03-26,387.7540283203125,350100,0.0,WST
2024-03-27,393.6269836425781,253700,0.0,WST
2024-03-28,395.2350463867188,236400,0.0,WST
2024-04-01,395.4647521972656,359300,0.0,WST
2024-04-02,387.4343872070313,422500,0.0,WST
2024-04-03,386.6853332519531,304700,0.0,WST
2024-04-04,385.6565246582031,386900,0.0,WST
2024-04-05,393.5570373535156,242300,0.0,WST
2024-04-08,392.1087951660156,279400,0.0,WST
2024-04-09,391.9090270996094,364900,0.0,WST
2024-04-10,389.3021545410156,316900,0.0,WST
2024-04-11,387.1147766113281,308200,0.0,WST
2024-04-12,379.54388427734375,258200,0.0,WST
2024-04-15,378.3553161621094,284500,0.0,WST
2024-04-16,379.0245361328125,491800,0.0,WST
2024-04-17,376.9070434570313,355400,0.0,WST
2024-04-18,376.8771057128906,315100,0.0,WST
2024-04-19,371.5934448242188,444700,0.0,WST
2024-04-22,374.89947509765625,510700,0.0,WST
2024-04-23,389.939453125,427100,0.0,WST
2024-04-24,385.4724426269531,757300,0.0,WST
2024-04-25,367.9341430664063,742400,0.0,WST
2024-04-26,360.1893005371094,603100,0.0,WST
2024-04-29,354.17333984375,511900,0.0,WST
2024-04-30,357.2413024902344,697400,0.0,WST
2024-05-01,363.1873168945313,579100,0.0,WST
2024-05-02,368.2139587402344,445600,0.0,WST
2024-05-03,364.7762451171875,451100,0.0,WST
2024-05-06,366.2952575683594,332500,0.0,WST
2024-05-07,368.1040344238281,444900,0.0,WST
2024-05-08,366.4151611328125,423600,0.0,WST
2024-05-09,365.3458862304688,795500,0.0,WST
2024-05-10,363.9468078613281,488300,0.0,WST
2024-05-13,357.93084716796875,511500,0.0,WST
2024-05-14,354.2433166503906,852200,0.0,WST
2024-05-15,351.2852478027344,776500,0.0,WST
2024-05-16,353.87353515625,696800,0.0,WST
2024-05-17,355.40252685546875,434700,0.0,WST
2024-05-20,342.5311279296875,668100,0.0,WST
2024-05-21,336.78497314453125,469700,0.0,WST
2024-05-22,334.0667724609375,671300,0.0,WST
2024-05-23,328.3705749511719,460100,0.0,WST
2024-05-24,331.43853759765625,385900,0.0,WST
2024-05-28,327.2513427734375,531600,0.0,WST
2024-05-29,322.6344299316406,465900,0.0,WST
2024-05-30,328.9002380371094,491400,0.0,WST
2024-05-31,331.1886901855469,767700,0.0,WST
2024-06-03,328.510498046875,434800,0.0,WST
2024-06-04,318.2073974609375,557400,0.0,WST
2024-06-05,317.4778747558594,382200,0.0,WST
2024-06-06,314.9895324707031,340600,0.0,WST
2024-06-07,314.4698791503906,452000,0.0,WST
2024-06-10,319.6463928222656,446500,0.0,WST
2024-06-11,327.95086669921875,625900,0.0,WST
2024-06-12,338.19403076171875,810100,0.0,WST
2024-06-13,336.0654602050781,687800,0.0,WST
2024-06-14,333.0274658203125,374600,0.0,WST
2024-06-17,335.8555603027344,514700,0.0,WST
2024-06-18,321.8549499511719,1095600,0.0,WST
2024-06-20,328.4205627441406,1073700,0.0,WST
2024-06-21,332.5378112792969,991500,0.0,WST
2024-06-24,330.7789611816406,529500,0.0,WST
2024-06-25,323.3839111328125,526500,0.0,WST
2024-06-26,323.4638671875,359400,0.0,WST
2024-06-27,328.5404663085937,517100,0.0,WST
2024-06-28,329.1700744628906,1219800,0.0,WST
2024-07-01,324.3332824707031,375200,0.0,WST
2024-07-02,322.38458251953125,334500,0.0,WST
2024-07-03,320.6856994628906,227200,0.0,WST
2024-07-05,322.3446044921875,258800,0.0,WST
2024-07-08,319.766357421875,390900,0.0,WST
2024-07-09,318.417236328125,604800,0.0,WST
2024-07-10,321.13543701171875,686200,0.0,WST
2024-07-11,333.0774230957031,442700,0.0,WST
2024-07-12,322.76434326171875,631600,0.0,WST
2024-07-15,319.896240234375,443700,0.0,WST
2024-07-16,328.8902282714844,366700,0.0,WST
2024-07-17,326.8216247558594,291500,0.0,WST
2024-07-18,316.1287536621094,533800,0.0,WST
2024-07-19,317.7077331542969,554600,0.0,WST
2024-07-22,317.8076171875,984700,0.0,WST
2024-07-23,315.9688720703125,770400,0.0,WST
2024-07-24,323.5538024902344,1040200,0.0,WST
2024-07-25,276.9749450683594,3347400,0.0,WST
2024-07-26,284.5698547363281,1190400,0.0,WST
2024-07-29,287.9276123046875,775500,0.0,WST
2024-07-30,299.3099975585937,926300,0.0,WST
2024-07-31,306.1700134277344,1193100,0.0,WST
2024-08-01,302.3099975585937,794100,0.0,WST
2024-08-02,300.2799987792969,457000,0.0,WST
2024-08-05,301.6000061035156,981200,0.0,WST
2024-08-06,304.4599914550781,711800,0.0,WST
2024-08-07,293.7699890136719,557500,0.0,WST
2024-08-08,293.0199890136719,731800,0.0,WST
2024-08-09,287.8500061035156,886400,0.0,WST
2024-08-12,290.5599975585937,409400,0.0,WST
2024-08-13,295.4200134277344,436900,0.0,WST
2024-08-14,292.2099914550781,217400,0.0,WST
