Date,Close,Volume,StockSplits,Ticker
2023-12-19,67.10845947265625,2166200,0.0,EIX
2023-12-20,65.91984558105469,2321400,0.0,EIX
2023-12-21,66.01570892333984,1204100,0.0,EIX
2023-12-22,66.60042572021484,1448000,0.0,EIX
2023-12-26,68.67091369628906,2816500,0.0,EIX
2023-12-27,68.92971801757812,1608900,0.0,EIX
2023-12-28,69.38517761230469,1114100,0.0,EIX
2023-12-29,69.27857971191406,1414000,0.0,EIX
2024-01-02,70.10227966308594,1626800,0.0,EIX
2024-01-03,69.36579895019531,2702500,0.0,EIX
2024-01-04,70.0538330078125,2264500,0.0,EIX
2024-01-05,70.3251724243164,1900900,0.0,EIX
2024-01-08,70.9066162109375,1213000,0.0,EIX
2024-01-09,70.76124572753906,1090400,0.0,EIX
2024-01-10,70.09259796142578,1371800,0.0,EIX
2024-01-11,68.9684829711914,1678200,0.0,EIX
2024-01-12,69.15260314941406,1584600,0.0,EIX
2024-01-16,67.99942016601562,2748800,0.0,EIX
2024-01-17,67.15632629394531,1620400,0.0,EIX
2024-01-18,66.47797393798828,1774700,0.0,EIX
2024-01-19,66.17757415771484,1807800,0.0,EIX
2024-01-22,65.55736541748047,2985600,0.0,EIX
2024-01-23,64.93717193603516,2694900,0.0,EIX
2024-01-24,63.16377258300781,4461100,0.0,EIX
2024-01-25,64.96623992919922,5967200,0.0,EIX
2024-01-26,65.4120101928711,2284700,0.0,EIX
2024-01-29,65.60581970214844,2155800,0.0,EIX
2024-01-30,65.2278823852539,2186700,0.0,EIX
2024-01-31,65.39263153076172,15490300,0.0,EIX
2024-02-01,66.17757415771484,2821300,0.0,EIX
2024-02-02,64.80149841308594,2000600,0.0,EIX
2024-02-05,63.532012939453125,2401400,0.0,EIX
2024-02-06,63.11531448364258,2395000,0.0,EIX
2024-02-07,63.41572952270508,2106600,0.0,EIX
2024-02-08,62.71800231933594,2574200,0.0,EIX
2024-02-09,62.69861602783203,1761100,0.0,EIX
2024-02-12,63.35757827758789,1659000,0.0,EIX
2024-02-13,62.41759490966797,1679000,0.0,EIX
2024-02-14,63.01841354370117,2308800,0.0,EIX
2024-02-15,64.40418243408203,1813000,0.0,EIX
2024-02-16,64.25881958007812,2538000,0.0,EIX
2024-02-20,64.48170471191406,1922900,0.0,EIX
2024-02-21,65.84808349609375,2136100,0.0,EIX
2024-02-22,65.33447265625,4509600,0.0,EIX
2024-02-23,66.14849853515625,3213600,0.0,EIX
2024-02-26,64.49139404296875,2288000,0.0,EIX
2024-02-27,65.61551666259766,1774600,0.0,EIX
2024-02-28,65.75117492675781,2113700,0.0,EIX
2024-02-29,65.9159164428711,4416000,0.0,EIX
2024-03-01,64.49139404296875,2057300,0.0,EIX
2024-03-04,65.37325286865234,1353300,0.0,EIX
2024-03-05,65.03407287597656,1361800,0.0,EIX
2024-03-06,66.13880920410156,1292900,0.0,EIX
2024-03-07,66.82684326171875,1193500,0.0,EIX
2024-03-08,67.12725067138672,920300,0.0,EIX
2024-03-11,67.24354553222656,1273500,0.0,EIX
2024-03-12,67.3113784790039,1387600,0.0,EIX
2024-03-13,67.49549865722656,1607600,0.0,EIX
2024-03-14,66.3326187133789,1784500,0.0,EIX
2024-03-15,66.67179870605469,4035600,0.0,EIX
2024-03-18,66.82684326171875,1282800,0.0,EIX
2024-03-19,67.35014343261719,1225500,0.0,EIX
2024-03-20,67.35014343261719,1637700,0.0,EIX
2024-03-21,67.99942016601562,1823400,0.0,EIX
2024-03-22,67.40827941894531,1401400,0.0,EIX
2024-03-25,67.08849334716797,1161200,0.0,EIX
2024-03-26,66.11943054199219,1813400,0.0,EIX
2024-03-27,68.03096008300781,1639000,0.0,EIX
2024-03-28,69.33472442626953,1898500,0.0,EIX
2024-04-01,69.05044555664062,1306600,0.0,EIX
2024-04-02,68.74655151367188,1327000,0.0,EIX
2024-04-03,68.5210952758789,1302800,0.0,EIX
2024-04-04,68.47208404541016,1375500,0.0,EIX
2024-04-05,69.42294311523438,2880200,0.0,EIX
2024-04-08,69.28571319580078,1898600,0.0,EIX
2024-04-09,69.49156188964844,1552100,0.0,EIX
2024-04-10,67.5604248046875,1642200,0.0,EIX
2024-04-11,67.48200225830078,1517700,0.0,EIX
2024-04-12,67.2761459350586,1311200,0.0,EIX
2024-04-15,66.54094696044922,1158200,0.0,EIX
2024-04-16,65.4920425415039,1425900,0.0,EIX
2024-04-17,66.69779205322266,1719100,0.0,EIX
2024-04-18,66.7860107421875,1359800,0.0,EIX
2024-04-19,68.55050659179688,1342500,0.0,EIX
2024-04-22,69.26610565185547,1438500,0.0,EIX
2024-04-23,69.45235443115234,1713500,0.0,EIX
2024-04-24,69.42294311523438,3702500,0.0,EIX
2024-04-25,69.7268295288086,2164400,0.0,EIX
2024-04-26,68.75635528564453,2625000,0.0,EIX
2024-04-29,69.92288970947266,2448500,0.0,EIX
2024-04-30,69.65821075439453,3091400,0.0,EIX
2024-05-01,69.87387084960938,2646500,0.0,EIX
2024-05-02,70.55026245117188,2007200,0.0,EIX
2024-05-03,70.9129638671875,1476200,0.0,EIX
2024-05-06,71.57954406738281,1289900,0.0,EIX
2024-05-07,72.43238830566406,1687300,0.0,EIX
2024-05-08,72.39317321777344,1579900,0.0,EIX
2024-05-09,73.28522491455078,2207000,0.0,EIX
2024-05-10,73.41265869140625,2189200,0.0,EIX
2024-05-13,72.9715347290039,1262500,0.0,EIX
2024-05-14,73.44206237792969,1339800,0.0,EIX
2024-05-15,74.22628784179688,1896700,0.0,EIX
2024-05-16,74.363525390625,1334100,0.0,EIX
2024-05-17,74.79485321044922,1294300,0.0,EIX
2024-05-20,74.59878540039062,1128500,0.0,EIX
2024-05-21,75.25556945800781,1321800,0.0,EIX
2024-05-22,74.05964660644531,1202400,0.0,EIX
2024-05-23,72.7852783203125,1884300,0.0,EIX
2024-05-24,73.0989761352539,1496300,0.0,EIX
2024-05-28,72.67745208740234,2086300,0.0,EIX
2024-05-29,71.90303039550781,2244800,0.0,EIX
2024-05-30,73.19699096679688,1598300,0.0,EIX
2024-05-31,75.33399200439453,5116600,0.0,EIX
2024-06-03,74.77523803710938,2351700,0.0,EIX
2024-06-04,75.010498046875,1619300,0.0,EIX
2024-06-05,73.94200134277344,1307200,0.0,EIX
2024-06-06,73.03034973144531,1278400,0.0,EIX
2024-06-07,72.52061462402344,1386900,0.0,EIX
2024-06-10,72.39317321777344,1649400,0.0,EIX
2024-06-11,72.15790557861328,2303200,0.0,EIX
2024-06-12,72.0990982055664,2007500,0.0,EIX
2024-06-13,72.00106048583984,1150100,0.0,EIX
2024-06-14,71.76580047607422,1336100,0.0,EIX
2024-06-17,70.11893463134766,1982500,0.0,EIX
2024-06-18,70.06993103027344,1365700,0.0,EIX
2024-06-20,70.4620361328125,1751600,0.0,EIX
2024-06-21,70.22676849365234,3311100,0.0,EIX
2024-06-24,71.32467651367188,1515100,0.0,EIX
2024-06-25,70.44242858886719,1184500,0.0,EIX
2024-06-26,70.43263244628906,1202900,0.0,EIX
2024-06-27,70.61888122558594,1039800,0.0,EIX
2024-06-28,70.39341735839844,2647100,0.0,EIX
2024-07-01,69.78564453125,1554600,0.0,EIX
2024-07-02,70.21696472167969,2484200,0.0,EIX
2024-07-03,70.4032211303711,875300,0.0,EIX
2024-07-05,70.9717788696289,2022300,0.0,EIX
2024-07-08,70.92223358154297,2380400,0.0,EIX
2024-07-09,70.8825912475586,1498800,0.0,EIX
2024-07-10,71.73480987548828,1038700,0.0,EIX
2024-07-11,73.60770416259766,1182600,0.0,EIX
2024-07-12,74.16262817382812,1478200,0.0,EIX
2024-07-15,72.38883972167969,1541200,0.0,EIX
2024-07-16,73.25096130371094,1861500,0.0,EIX
2024-07-17,74.66801452636719,2916900,0.0,EIX
2024-07-18,74.41036987304688,2459800,0.0,EIX
2024-07-19,74.26173400878906,1325200,0.0,EIX
2024-07-22,74.51937103271484,1165000,0.0,EIX
2024-07-23,74.43019104003906,1131400,0.0,EIX
2024-07-24,75.35177612304688,1378900,0.0,EIX
2024-07-25,75.73824310302734,1998000,0.0,EIX
2024-07-26,77.79942321777344,2775700,0.0,EIX
2024-07-29,77.49221801757812,2030800,0.0,EIX
2024-07-30,78.66154479980469,1922400,0.0,EIX
2024-07-31,79.28584289550781,4308300,0.0,EIX
2024-08-01,80.8713607788086,1834000,0.0,EIX
2024-08-02,81.52538299560547,2263900,0.0,EIX
2024-08-05,79.82096099853516,2419300,0.0,EIX
2024-08-06,80.79208374023438,2139000,0.0,EIX
2024-08-07,80.90108489990234,1484800,0.0,EIX
2024-08-08,80.99028015136719,2280200,0.0,EIX
2024-08-09,81.2380142211914,2467900,0.0,EIX
2024-08-12,81.66412353515625,1495400,0.0,EIX
2024-08-13,82.15959930419922,2365800,0.0,EIX
2024-08-14,82.38751220703125,2120500,0.0,EIX
2024-08-15,82.40733337402344,1858500,0.0,EIX
2024-08-16,82.65507507324219,1325900,0.0,EIX
2024-08-19,83.13072204589844,1145200,0.0,EIX
2024-08-20,82.95235443115234,1603600,0.0,EIX
2024-08-21,83.41809844970703,1091000,0.0,EIX
2024-08-22,83.60638427734375,1347300,0.0,EIX
2024-08-23,83.99285125732422,785100,0.0,EIX
2024-08-26,84.63697052001953,785500,0.0,EIX
2024-08-27,84.01266479492188,881600,0.0,EIX
2024-08-28,84.23067474365234,1530600,0.0,EIX
2024-08-29,85.71710205078125,2018500,0.0,EIX
2024-08-30,86.24230194091797,3560000,0.0,EIX
2024-09-03,86.53958892822266,1769800,0.0,EIX
2024-09-04,86.92606353759766,1889000,0.0,EIX
2024-09-05,86.84678649902344,1579800,0.0,EIX
2024-09-06,85.8657455444336,1564500,0.0,EIX
2024-09-09,85.31080627441406,3105600,0.0,EIX
2024-09-10,83.85411834716797,4348200,0.0,EIX
2024-09-11,83.47755432128906,3121400,0.0,EIX
2024-09-12,83.86402130126953,1920500,0.0,EIX
2024-09-13,84.6468734741211,1349900,0.0,EIX
2024-09-16,85.46936798095703,2668700,0.0,EIX
2024-09-17,85.28108215332031,1281100,0.0,EIX
2024-09-18,84.51805114746094,1404900,0.0,EIX
2024-09-19,83.42800903320312,1863300,0.0,EIX
2024-09-20,84.65678405761719,4678900,0.0,EIX
2024-09-23,85.32071685791016,1028700,0.0,EIX
2024-09-24,85.16217041015625,1736800,0.0,EIX
