Date,Close,Volume,StockSplits,Ticker
2023-12-19,118.21210479736328,873000,0.0,ALLE
2023-12-20,119.220947265625,1634200,0.0,ALLE
2023-12-21,121.66392517089844,1212600,0.0,ALLE
2023-12-22,124.7398910522461,1683600,0.0,ALLE
2023-12-26,126.0850067138672,778400,0.0,ALLE
2023-12-27,126.19379425048828,1011100,0.0,ALLE
2023-12-28,125.47179412841795,714100,0.0,ALLE
2023-12-29,125.30365753173828,672700,0.0,ALLE
2024-01-02,122.89035034179688,1003700,0.0,ALLE
2024-01-03,120.18034362792967,825800,0.0,ALLE
2024-01-04,120.93201446533205,751000,0.0,ALLE
2024-01-05,121.43643951416016,660100,0.0,ALLE
2024-01-08,122.37605285644533,697500,0.0,ALLE
2024-01-09,122.69254302978516,519000,0.0,ALLE
2024-01-10,120.76387786865234,868400,0.0,ALLE
2024-01-11,119.34952545166016,863000,0.0,ALLE
2024-01-12,118.46926879882812,550900,0.0,ALLE
2024-01-16,118.1033172607422,900400,0.0,ALLE
2024-01-17,117.42086791992188,922200,0.0,ALLE
2024-01-18,119.84405517578124,599700,0.0,ALLE
2024-01-19,120.85289764404295,673700,0.0,ALLE
2024-01-22,124.01787567138672,795000,0.0,ALLE
2024-01-23,122.96947479248048,521400,0.0,ALLE
2024-01-24,121.58480072021484,487400,0.0,ALLE
2024-01-25,124.3838348388672,577400,0.0,ALLE
2024-01-26,123.50357055664062,510900,0.0,ALLE
2024-01-29,125.47179412841795,638200,0.0,ALLE
2024-01-30,124.80913543701172,479700,0.0,ALLE
2024-01-31,122.53429412841795,619400,0.0,ALLE
2024-02-01,125.8377456665039,774300,0.0,ALLE
2024-02-02,126.23336029052734,585000,0.0,ALLE
2024-02-05,124.3838348388672,598100,0.0,ALLE
2024-02-06,124.65087890625,338800,0.0,ALLE
2024-02-07,125.55091857910156,548700,0.0,ALLE
2024-02-08,129.09173583984375,755700,0.0,ALLE
2024-02-09,130.46653747558594,780400,0.0,ALLE
2024-02-12,132.10838317871094,766100,0.0,ALLE
2024-02-13,128.1719207763672,840700,0.0,ALLE
2024-02-14,129.74452209472656,694500,0.0,ALLE
2024-02-15,131.8511962890625,680700,0.0,ALLE
2024-02-16,130.970947265625,1002800,0.0,ALLE
2024-02-20,130.61488342285156,1527700,0.0,ALLE
2024-02-21,129.67529296875,1072700,0.0,ALLE
2024-02-22,128.2411651611328,1321600,0.0,ALLE
