Date,Close,Volume,StockSplits,Ticker
2023-12-19,143.77545166015625,1103400,0.0,RL
2023-12-20,142.93092346191406,992700,0.0,RL
2023-12-21,145.25827026367188,851700,0.0,RL
2023-12-22,142.8523712158203,720700,0.0,RL
2023-12-26,143.32371520996094,727400,0.0,RL
2023-12-27,143.00949096679688,505900,0.0,RL
2023-12-28,143.8188934326172,430600,0.0,RL
2023-12-29,142.3382568359375,771900,0.0,RL
2024-01-02,144.14463806152344,801600,0.0,RL
2024-01-03,140.74905395507812,795000,0.0,RL
2024-01-04,140.7984161376953,852900,0.0,RL
2024-01-05,141.0747833251953,626100,0.0,RL
2024-01-08,143.424072265625,491200,0.0,RL
2024-01-09,141.26234436035156,633200,0.0,RL
2024-01-10,141.90396118164062,562900,0.0,RL
2024-01-11,140.6898193359375,570500,0.0,RL
2024-01-12,136.23805236816406,1258700,0.0,RL
2024-01-16,135.84323120117188,1026000,0.0,RL
2024-01-17,135.07327270507812,840400,0.0,RL
2024-01-18,136.2183074951172,618100,0.0,RL
2024-01-19,136.30714416503906,743500,0.0,RL
2024-01-22,138.2813262939453,744100,0.0,RL
2024-01-23,137.73843383789062,547700,0.0,RL
2024-01-24,137.23501586914062,481300,0.0,RL
2024-01-25,140.01861572265625,673500,0.0,RL
2024-01-26,142.23956298828125,899400,0.0,RL
2024-01-29,143.57211303710938,581700,0.0,RL
2024-01-30,144.569091796875,760700,0.0,RL
2024-01-31,141.8151092529297,693600,0.0,RL
2024-02-01,144.4703826904297,597100,0.0,RL
2024-02-02,145.8621826171875,925700,0.0,RL
2024-02-05,145.52655029296875,602300,0.0,RL
2024-02-06,145.43772888183594,933600,0.0,RL
2024-02-07,145.2403106689453,1170900,0.0,RL
2024-02-08,169.63128662109375,4428100,0.0,RL
2024-02-09,172.75047302246094,1760000,0.0,RL
2024-02-12,175.5044708251953,1408300,0.0,RL
2024-02-13,173.0861053466797,1357100,0.0,RL
2024-02-14,175.40574645996094,1093800,0.0,RL
2024-02-15,178.82107543945312,1165000,0.0,RL
2024-02-16,178.51510620117188,817100,0.0,RL
2024-02-20,180.9828338623047,1141500,0.0,RL
2024-02-21,181.7033843994141,756700,0.0,RL
2024-02-22,184.7140045166016,750200,0.0,RL
2024-02-23,186.0070953369141,829600,0.0,RL
2024-02-26,184.5758056640625,837300,0.0,RL
2024-02-27,180.24249267578125,1404700,0.0,RL
2024-02-28,181.3282928466797,943800,0.0,RL
2024-02-29,183.51963806152344,1074200,0.0,RL
2024-03-01,182.6016540527344,695700,0.0,RL
2024-03-04,175.8795623779297,2092400,0.0,RL
2024-03-05,177.99192810058594,1260400,0.0,RL
2024-03-06,176.90614318847656,1458800,0.0,RL
2024-03-07,177.3898162841797,1052000,0.0,RL
2024-03-08,173.75732421875,1204000,0.0,RL
2024-03-11,176.08685302734375,1106100,0.0,RL
2024-03-12,178.12025451660156,1359000,0.0,RL
2024-03-13,180.4497833251953,1129600,0.0,RL
2024-03-14,179.90687561035156,1004700,0.0,RL
